web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614351704-5313","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Creamy prawn & spring vegetable pot","https://www.bbcgoodfood.com/recipes/creamy-prawn-spring-vegetable-pot","Creamy prawn & spring vegetable pot","",""
"1614351695-5309","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Chilli bean bake with soured cream mash","https://www.bbcgoodfood.com/recipes/chilli-bean-bake-soured-cream-mash","Chilli bean bake with soured cream mash","",""
"1614351536-5255","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Rhubarb & custard crunch","https://www.bbcgoodfood.com/recipes/rhubarb-custard-crunch","Rhubarb & custard crunch","",""
"1614351541-5258","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Chocolate flapjacks","https://www.bbcgoodfood.com/recipes/chocolate-flapjacks","","[{""ingredients"":""50g butter""},{""ingredients"":""50g clear honey""},{""ingredients"":""½ quantity honey crunch granola (see 'Goes well with')""},{""ingredients"":""100g plain chocolate , half chopped into small chunks, half melted""}]","[{""method"":""STEP 1""},{""method"":""First make the Honey crunch granola with almonds & apricots (see 'Goes well with'). You'll need half the granola for this recipe.""},{""method"":""STEP 2""},{""method"":""Heat oven to 190C/170C fan/gas 5 and line a baking tin (15 x 20cm, or 18cm square) with baking parchment. Melt the butter and honey together in a large pan. Stir in the granola and chocolate chunks, making sure they are all well coated.""},{""method"":""STEP 3""},{""method"":""Tip the flapjack mix into the tin and press down very firmly (a potato masher is a good tool to use here). Cover with foil or more baking parchment, then bake for 25-30 mins. Leave to cool in the tin, then drizzle over the melted chocolate. Once set, cut into 8 portions. Can be stored in an airtight container for 3 days.""}]"
"1614351691-5308","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Chicken biryani bake","https://www.bbcgoodfood.com/recipes/chicken-biryani-bake","","[{""ingredients"":""1 tbsp olive oil""},{""ingredients"":""4 skinless chicken breasts , chopped into chunks""},{""ingredients"":""4 skinless, boneless chicken thighs , chopped into chunks""},{""ingredients"":""2 onions , sliced""},{""ingredients"":""4 tbsp curry paste (we used korma and tikka masala)""},{""ingredients"":""300g cauliflower , chopped into small florets""},{""ingredients"":""700ml chicken stock""},{""ingredients"":""400g can chopped tomato""},{""ingredients"":""400g can chickpea , rinsed and drained""},{""ingredients"":""200g natural yogurt""},{""ingredients"":""300g spinach""},{""ingredients"":""400g basmati rice , cooked following pack instructions""},{""ingredients"":""5 tbsp flaked almond""}]","[{""method"":""STEP 1""},{""method"":""Start by making the curry. Heat 1 tbsp of the oil in a large, deep frying pan. Season the chicken and fry until browned, then remove and set aside. Fry the onion in the rest of the oil for 10-12 mins until soft and starting to caramelise.""},{""method"":""STEP 2""},{""method"":""Add the paste and cauliflower, stirring to coat everything, then return the chicken. Pour in the stock, tomatoes and chickpeas and simmer everything for 30 mins until the cauliflower is nearly tender. There should be just enough liquid to cover everything so add a splash more water or stock if you need to. Remove from the heat and stir in the yogurt.""},{""method"":""STEP 3""},{""method"":""Assemble the bake in either 1 large or 2 smaller, deep ovenproof dishes. Start with a ¹/³ of the spinach leaves, season, then top with a ¹/³ of the curry. Finish with a ¹/³ of the rice then repeat twice more. Scatter on the almonds and either cool completely to freeze, or heat oven to 220C/200C fan/gas 7 and cook for 20-25 mins until the topping has crisped up and the dish is piping hot through.""}]"
"1614351685-5305","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Italian vegetable soup","https://www.bbcgoodfood.com/recipes/italian-vegetable-soup","Italian vegetable soup","",""
"1614351632-5291","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Balsamic steaks with peppercorn wedges","https://www.bbcgoodfood.com/recipes/balsamic-steaks-peppercorn-wedges","Balsamic steaks with peppercorn wedges","",""
"1614351622-5287","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Chilli Marrakech","https://www.bbcgoodfood.com/recipes/chilli-marrakech","Chilli Marrakech","",""
"1614351716-5318","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Melanzane lasagne","https://www.bbcgoodfood.com/recipes/melanzane-lasagne","","[{""ingredients"":""3 aubergines , sliced lengthways""},{""ingredients"":""2 tbsp olive oil""},{""ingredients"":""3 large garlic cloves , crushed""},{""ingredients"":""680ml jar passata""},{""ingredients"":""½ tbsp dried oregano""},{""ingredients"":""1 tsp sugar""},{""ingredients"":""1 tbsp red wine vinegar""},{""ingredients"":""small bunch basil leaves , torn""},{""ingredients"":""100g parmesan , or vegetarian alternative, grated""},{""ingredients"":""125g ball mozzarella , torn""},{""ingredients"":""200g fresh lasagne sheets""},{""ingredients"":""5 tbsp breadcrumb""}]","[{""method"":""STEP 1""},{""method"":""Heat grill to high. Arrange the aubergine slices on a baking sheet, brush with oil and season well. Grill for 2-3 mins each side until golden brown, set aside.""},{""method"":""STEP 2""},{""method"":""Heat oil in a saucepan. Fry the garlic for 1 min then pour in the passata. Simmer for 10 mins with the oregano, sugar and vinegar, then season and stir in the basil.""},{""method"":""STEP 3""},{""method"":""Assemble the lasagne in a roughly A4-sized baking dish. Spread a few tbsp of the tomato sauce over the base of the dish, followed by a layer of aubergine. Scatter over some Parmesan and mozzarella, then cover with a layer of lasagne. Repeat, finishing with a topping of Parmesan and mozzarella, and sprinkle on the breadcrumbs.""},{""method"":""STEP 4""},{""method"":""Allow to cool at this point for freezing, or heat oven to 200C/180C fan/gas 6 and cook the lasagne for 25-30 mins until golden and bubbling.""}]"
"1614351758-5333","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Quick cottage pie","https://www.bbcgoodfood.com/recipes/quick-cottage-pie","Quick cottage pie","",""
"1614351551-5261","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Pappardelle with beef","https://www.bbcgoodfood.com/recipes/pappardelle-beef","Pappardelle with beef","",""
"1614351561-5265","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Italian cottage pie","https://www.bbcgoodfood.com/recipes/italian-cottage-pie","Italian cottage pie","",""
"1614351603-5281","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Creamy curried chicken pie","https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie","Creamy curried chicken pie","",""
"1614351551-5262","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Pappardelle with beef","https://www.bbcgoodfood.com/recipes/pappardelle-beef","","[{""ingredients"":""½ quantity beef with red wine & carrots (see 'Goes well with')""},{""ingredients"":""400g can chopped tomato""},{""ingredients"":""500g pappardelle pasta""},{""ingredients"":""grated parmesan , to serve""}]","[{""method"":""STEP 1""},{""method"":""First make the Beef with red wine & carrots (see 'Goes well with'). You will need half the finished stew for this recipe.""},{""method"":""STEP 2""},{""method"":""Put the stew in a large pan and use 2 forks to roughly shred the beef. Add the tomatoes, bring to a simmer, then gently cook for 15 mins. Meanwhile, cook the pasta.""},{""method"":""STEP 3""},{""method"":""Spoon some sauce onto each portion of pasta, or stir through and top with Parmesan to serve.""}]"
"1614351608-5283","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Basic tomato sauce","https://www.bbcgoodfood.com/recipes/tomato-sauce","Basic tomato sauce","",""
"1614351733-5323","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Pork goulash with herby dumplings","https://www.bbcgoodfood.com/recipes/pork-goulash-herby-dumplings","Pork goulash with herby dumplings","",""
"1614351527-5252","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Cinnamon pancakes with compote & maple syrup","https://www.bbcgoodfood.com/recipes/cinnamon-pancakes-compote-maple-syrup","","[{""ingredients"":""140g self-raising flour""},{""ingredients"":""1 tsp ground cinnamon""},{""ingredients"":""3 tbsp muscovado sugar or brown sugar""},{""ingredients"":""1 large egg""},{""ingredients"":""300ml milk""},{""ingredients"":""1 tsp vanilla extract""},{""ingredients"":""2 tbsp melted butter , plus extra for frying""},{""ingredients"":""½ quantity apple , pear & cherry compote, to serve (see 'Goes well with')""}]","[{""method"":""STEP 1""},{""method"":""First make the Apple, pear & cherry compote (see 'Goes well with'). You'll need half the compote for this recipe.""},{""method"":""STEP 2""},{""method"":""In a large bowl, whisk together the flour, cinnamon, sugar and ½ tsp salt. In a jug, whisk the egg, milk, vanilla and melted butter. Make a well in the dry ingredients and pour in the milk mixture gradually, whisking as you go to make a smooth batter. Ideally, let the mixture stand for 1 hr (or even overnight, covered in the fridge), although you can cook with it straight away.""},{""method"":""STEP 3""},{""method"":""Heat a non-stick frying pan over a medium-high heat. Melt a knob of butter, then drop in tbsps of the mixture to make pancakes about 10cm across. Cook for 2-3 mins until bubbles appear on the surface, then flip over and cook for 1 min more. Keep each batch warm while you use up the rest of the batter. Stack up the pancakes and serve with hot or cold compote, maple syrup and yogurt.""}]"
"1614351642-5296","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Slow cooker ratatouille","https://www.bbcgoodfood.com/recipes/slow-cooker-ratatouille","","[{""ingredients"":""2 tbsp olive oil""},{""ingredients"":""1 red onion , sliced""},{""ingredients"":""2 garlic cloves""},{""ingredients"":""2 large aubergines , cut into 1.5cm pieces""},{""ingredients"":""3 courgettes , halved and cut into 2cm pieces""},{""ingredients"":""3 mixed peppers , cut into 2cm pieces""},{""ingredients"":""1 tbsp tomato purée""},{""ingredients"":""6 large ripe tomatoes , roughly chopped""},{""ingredients"":""small bunch of basil , roughly chopped, plus a few extra leaves to serve""},{""ingredients"":""few thyme sprigs""},{""ingredients"":""400g can plum tomatoes""},{""ingredients"":""1 tbsp red wine vinegar""},{""ingredients"":""1 tsp brown sugar""},{""ingredients"":""sourdough , to serve (optional)""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a large frying pan and fry the onion for 8 mins until translucent. Add the garlic and fry for 1 min. Turn the heat to medium-high, add the aubergines and fry for 5 mins until golden. Stir in the courgettes and peppers and fry for 5 mins more until slightly soft. Add the tomato purée, fresh tomatoes, herbs, canned tomatoes, vinegar, sugar and 1 tsp salt and bring to the boil.""},{""method"":""STEP 2""},{""method"":""Transfer to the slow cooker and cook on low for 5-6 hours or until everything is soft and the sauce has thickened. Season, scatter over some extra basil, and serve with sourdough, if you like.""}]"
"1614351637-5293","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Crusty cheddar pies","https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies","Crusty cheddar pies","",""
"1614351767-5338","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Cheeseburger & chips","https://www.bbcgoodfood.com/recipes/cheeseburger-chips","","[{""ingredients"":""1 ¼kg lean beef mince""},{""ingredients"":""1 onion , finely chopped""},{""ingredients"":""140g breadcrumb""},{""ingredients"":""100g mature  cheddar , grated""},{""ingredients"":""small bunch parsley , chopped""},{""ingredients"":""1 tbsp Worcestershire sauce""},{""ingredients"":""1 egg , lightly beaten with a fork""},{""ingredients"":""1 tsp mild chilli powder""},{""ingredients"":""2 ½kg bag of  potato , cut into chunky chips""},{""ingredients"":""3 tbsp plain flour""},{""ingredients"":""10 tsp olive or  sunflower oil""},{""ingredients"":""burger buns , lettuce, sliced red onion, tomatoes, gherkins, and sauces or relishes, to serve""}]","[{""method"":""STEP 1""},{""method"":""Tip the mince into a large bowl with the onion, breadcrumbs, cheese, parsley, Worcestershire sauce, egg, chilli powder, ½ tsp salt and some pepper. Mix together well with your hands, then divide the mixture into 10 and shape into burgers.""},{""method"":""STEP 2""},{""method"":""Bring 2 large saucepans of water to the boil (or prepare the chips in batches if you don’t have enough big pans). Add the chips, bring the water back to the boil and set your timer for 3 mins. After 3 mins, drain the potatoes well and tip onto one or two large kitchen-papercovered trays. Scatter with the flour and some seasoning and gently toss to coat.""},{""method"":""STEP 3""},{""method"":""Freeze the burgers and chips (see freezing tips, below) or, to cook straight away, heat oven to 200C/180C fan/gas 6. In a baking tray, toss the chips in a little oil, then roast for 35-40 mins until crisp and golden. Meanwhile, heat a griddle pan, grill or barbecue until hot, then cook the burgers for about 5-8 mins on each side, or until cooked to your liking. Sandwich the burgers in toasted buns with salad and sauces, then serve with the chips.""}]"
"1614351586-5276","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Slow cooker beef bourguignon","https://www.bbcgoodfood.com/recipes/slow-cooker-beef-bourguignon","","[{""ingredients"":""3 tbsp vegetable oil""},{""ingredients"":""1 ½kg stewing or braising steak, cut into small chunks""},{""ingredients"":""2 large onions, chopped""},{""ingredients"":""2 carrots, chopped""},{""ingredients"":""2 celery stalks, chopped""},{""ingredients"":""2 bay leaves""},{""ingredients"":""2 thyme sprigs or rosemary sprigs""},{""ingredients"":""3 tbsp plain flour""},{""ingredients"":""750ml bottle red wine""},{""ingredients"":""1 beef stock cube""},{""ingredients"":""1 tsp caster sugar""},{""ingredients"":""2 tbsp tomato purée""},{""ingredients"":""100g unsmoked bacon lardons""},{""ingredients"":""6 small shallots or baby onions, halved or quartered""},{""ingredients"":""300g closed cup mushrooms, halved or quartered""},{""ingredients"":""mashed potatoes or crusty bread, to serve""}]","[{""method"":""STEP 1""},{""method"":""Turn the slow cooker to low and heat 2 tbsp of the oil in a large frying pan. Season the meat and fry for 3-4 mins in batches until browned all over, scooping out each batch with a slotted spoon and transferring the browned meat to a plate.""},{""method"":""STEP 2""},{""method"":""Tip the onion, carrot and celery into the pan and fry for 5-10 mins until soft. Add the herbs and flour and cook for another 2 mins. Pour a splash of the wine into a bowl, then add the stock cube, sugar and tomato purée and mix to form a paste. Scrape the paste into the onion mix and pour in the remaining wine. Bring the mixture to a bubble, then transfer to the slow cooker. Stir in the browned beef, topping up with a splash of water to cover the meat if needed. Simmer on low for 6-8 hrs until the meat is falling apart but still holding its shape.""},{""method"":""STEP 3""},{""method"":""About 35 mins before serving, heat the remaining oil in a pan. Fry the bacon, shallots and mushrooms for 5-8 mins until caramelised and the veg is starting to soften, then tip into the slow cooker. Simmer the stew gently on high for 30 mins. If you want a thicker gravy, use the reduce function or leave the stew uncovered. Serve with mashed potatoes or crusty bread, if you like.""}]"
"1614351700-5311","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Multi mince","https://www.bbcgoodfood.com/recipes/multi-mince","Multi mince","",""
"1614351709-5315","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","One-pot chicken & bacon stew","https://www.bbcgoodfood.com/recipes/one-pot-chicken-bacon-stew","One-pot chicken & bacon stew","",""
"1614351733-5324","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Pork goulash with herby dumplings","https://www.bbcgoodfood.com/recipes/pork-goulash-herby-dumplings","","[{""ingredients"":""2 tbsp olive oil""},{""ingredients"":""1 ½kg pork tenderloin, cut into strips""},{""ingredients"":""2 onions, cut into thin wedges""},{""ingredients"":""4 garlic cloves, crushed""},{""ingredients"":""1-2 tbsp smoked paprika""},{""ingredients"":""500ml beef stock""},{""ingredients"":""2 x cans chopped tomato""},{""ingredients"":""1 tbsp sugar""},{""ingredients"":""3 peppers, chopped""},{""ingredients"":""250g self-raising flour""},{""ingredients"":""140g shredded suet""},{""ingredients"":""1 ½ tsp baking powder""},{""ingredients"":""small bunch oregano, most leaves chopped""}]","[{""method"":""STEP 1""},{""method"":""Heat half the oil in a large frying pan and fry the pork for 4-5 mins until browned. Once done, remove and set aside. You may need to do this in batches. Use remaining oil to fry the onions for 8-10 mins until soft and starting to brown. Then add the garlic and paprika, and cook for 1-2 mins more. Return the pork to the pan and pour in the stock, tomatoes and sugar. Bring to the boil, then turn down and simmer for 20-30 mins until the sauce has thickened.""},{""method"":""STEP 2""},{""method"":""To make the dumplings, combine all the ingredients, apart from the unchopped oregano leaves, with enough cold water to make a scone-like dough. Roll into approximately 30 walnut-size balls. Stir the peppers into the goulash. Tuck in the dumplings, cover the pan with a lid and cook for 25-30 mins until the dumplings are puffed up. Allow to cool and freeze for up to 2 months, or serve scattered with reserved oregano and some soured cream.""},{""method"":""STEP 3""},{""method"":""If frozen, defrost then re-heat in the microwave on medium for 4-6 mins for a single portion, and longer for larger servings or gently on the hob, covered, until piping hot.""}]"
"1614351626-5289","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Soup maker broccoli and stilton soup","https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup","Soup maker broccoli and stilton soup","",""
"1614351685-5306","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes/2","Italian vegetable soup","https://www.bbcgoodfood.com/recipes/italian-vegetable-soup","","[{""ingredients"":""2 each of onions and carrots, chopped""},{""ingredients"":""4 sticks celery, chopped""},{""ingredients"":""1 tbsp olive oil""},{""ingredients"":""2 tbsp sugar""},{""ingredients"":""4 garlic cloves, crushed""},{""ingredients"":""2 tbsp tomato purée""},{""ingredients"":""2 bay leaves""},{""ingredients"":""few sprigs thyme""},{""ingredients"":""3 courgettes, chopped""},{""ingredients"":""400g can butter beans, drained""},{""ingredients"":""400g can chopped tomatoes""},{""ingredients"":""1.2l vegetable stock""},{""ingredients"":""100g parmesan or vegetarian equivalent, grated""},{""ingredients"":""140g small pasta shapes""},{""ingredients"":""small bunch basil, shredded""}]","[{""method"":""STEP 1""},{""method"":""Gently cook the onion, carrots and celery in the oil in a large saucepan for 20 mins, until soft. Splash in water if they stick. Add the sugar, garlic, purée, herbs and courgettes and cook for 4-5 mins on a medium heat until they brown a little.""},{""method"":""STEP 2""},{""method"":""Pour in the beans, tomatoes and stock, then simmer for 20 mins. If you’re freezing it, cool and do so now (freeze for up to three months). If not, add half the Parmesan and the pasta and simmer for 6-8 mins until pasta cooked. Sprinkle with basil and remaining Parmesan to serve. If frozen, defrost then re-heat before adding pasta and cheese and continuing as above.""}]"
"1614351581-5273","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Beef & pickle pasties","https://www.bbcgoodfood.com/recipes/beef-pickle-pasties","Beef & pickle pasties","",""
"1614351571-5269","https://www.bbcgoodfood.com/recipes/collection/batch-cooking-recipes","","","Faggots with onion gravy","https://www.bbcgoodfood.com/recipes/faggots-onion-gravy","Faggots with onion gravy","",""
