web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614351291-5227","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Swede gnocchi with crispy sage","https://www.bbcgoodfood.com/recipes/swede-gnocchi-crispy-sage","Swede gnocchi with crispy sage","",""
"1614351331-5243","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes/2","Chorizo & rosemary pearl barley risotto","https://www.bbcgoodfood.com/recipes/chorizo-rosemary-pearl-barley-risotto","Chorizo & rosemary pearl barley risotto","",""
"1614351272-5220","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Apple crumble sundae","https://www.bbcgoodfood.com/recipes/apple-crumble-sundae","","[{""ingredients"":""2 tbsp butter""},{""ingredients"":""4 Granny Smiths apples, cored and diced""},{""ingredients"":""1 tsp ground cinnamon""},{""ingredients"":""2 tbsp light brown sugar""},{""ingredients"":""8 scoops vanilla ice cream""},{""ingredients"":""2 ginger nuts biscuits, crushed""}]","[{""method"":""STEP 1""},{""method"":""In a small saucepan, melt the butter over a gentle heat and add the apples, cinnamon and sugar. Cook for 10 mins or until the apples have softened but still hold their shape.""},{""method"":""STEP 2""},{""method"":""Split the mixture between four sundae glasses or bowls. Sit 2 scoops of ice cream on top of each, followed by the crushed biscuits. Serve while the apple mix is still warm.""}]"
"1614351264-5215","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Roasted aubergine & tomato curry","https://www.bbcgoodfood.com/recipes/roasted-aubergine-tomato-curry","Roasted aubergine & tomato curry","",""
"1614351287-5225","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Creamy tarragon chicken & potato bake","https://www.bbcgoodfood.com/recipes/creamy-tarragon-chicken-potato-bake","Creamy tarragon chicken & potato bake","",""
"1614351342-5248","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes/2","Bhaji frittata","https://www.bbcgoodfood.com/recipes/bhaji-frittata","","[{""ingredients"":""2 tbsp vegetable oil""},{""ingredients"":""2 onions , thinly sliced""},{""ingredients"":""1 garlic clove , finely chopped""},{""ingredients"":""2 tsp mild  curry powder""},{""ingredients"":""450g potato , coarsely grated and any excess liquid squeezed out""},{""ingredients"":""6 medium eggs , beaten""},{""ingredients"":""100g frozen pea""},{""ingredients"":""small pack  coriander , roughly chopped""},{""ingredients"":""mango chutney, natural yogurt and naan bread , to serve (optional)""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/180C fan/gas 6. Heat the oil in an ovenproof frying pan and fry the onion for about 10 mins over a medium heat until golden. Add the garlic and curry powder and cook for 1-2 mins.""},{""method"":""STEP 2""},{""method"":""Next, add the grated potatoes and cook for 5-8 mins, stirring occasionally. You want the potatoes to soften, but also catch a little and turn golden in patches. Season the eggs, then pour into the pan with the peas and most of the coriander, swirling to coat the potato mixture. Cook for 1 min more, then transfer to the oven for 10 mins until the eggs have set. Sprinkle with the remaining coriander and serve with mango chutney, natural yogurt and naan bread, if you like.""}]"
"1614351326-5242","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes/2","Udon noodle soup","https://www.bbcgoodfood.com/recipes/udon-noodle-soup","","[{""ingredients"":""1 vegetable stock cube""},{""ingredients"":""50ml teriyaki sauce""},{""ingredients"":""1 tbsp vegetable oil""},{""ingredients"":""140g chestnut mushroom , sliced""},{""ingredients"":""½ bunch spring onions , thinly sliced""},{""ingredients"":""140g udon noodle""},{""ingredients"":""200g bag spinach""}]","[{""method"":""STEP 1""},{""method"":""In a large pan, dissolve the stock cube in 1 litre of water and stir in the teriyaki sauce. While the soup base comes to the boil, heat the oil in a frying pan and cook the mushrooms over a high heat, for 2-3 mins, until they turn golden. Add the spring onions and cook for 1 min more, then set aside.""},{""method"":""STEP 2""},{""method"":""Once the soup base has come to the boil, add the noodles and cook for 4 mins. Add the spinach and cook for 1 min more until just wilted. Stir in the mushrooms, spring onions and some seasoning, and serve.""}]"
"1614351291-5228","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Swede gnocchi with crispy sage","https://www.bbcgoodfood.com/recipes/swede-gnocchi-crispy-sage","","[{""ingredients"":""400g floury potatoes , such as King Edwards""},{""ingredients"":""600g swede , peeled""},{""ingredients"":""4 tbsp olive oil""},{""ingredients"":""1 tsp chilli flakes""},{""ingredients"":""100g '00' flour , plus extra for dusting""},{""ingredients"":""30g parmesan (or vegetarian alternative), grated, plus extra to serve""},{""ingredients"":""100g butter""},{""ingredients"":""small pack sage  leaves picked""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 220C/200C fan/gas 7. Cut the potato and swede into equal- sized chunks, drizzle with 2 tbsp of the oil, season and roast for 50 mins or until completely soft. Leave to cool slightly, then pulse in a food processor until broken down. Add the chilli flakes, flour, Parmesan and some seasoning, then pulse again to form a sticky dough.""},{""method"":""STEP 2""},{""method"":""Bring a large pan of salted water to the boil in which to cook your gnocchi later. Flour your hands and divide the dough in three. On a floured surface, roll each portion into a sausage about 1cm in diameter. Using the back of a table knife, cut into pieces 2.5cm in length – this gives a tapered edge to the pieces of gnocchi.""},{""method"":""STEP 3""},{""method"":""Working in batches, cook the gnocchi in the water for 30 secs or until they rise to the surface. Remove with a slotted spoon and drain on a tray lined with kitchen paper. Can be made to this stage up to 4 hrs ahead and kept in the fridge.""},{""method"":""STEP 4""},{""method"":""Turn the oven to its lowest setting and heat the remaining oil in a large frying pan over a medium heat. Fry the gnocchi in batches for 2 mins on each side until browned, then keep warm in the oven.""},{""method"":""STEP 5""},{""method"":""Melt the butter in the pan, add the sage leaves and fry until crisp. Divide the gnocchi between bowls then spoon over the crisped sage and buttery sauce. Serve with pepper and grated Parmesan.""}]"
"1614351352-5250","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes/2","Scandi meatballs","https://www.bbcgoodfood.com/recipes/scandi-meatballs","","[{""ingredients"":""1 tbsp vegetable oil""},{""ingredients"":""12 beef meatballs""},{""ingredients"":""1 onion , finely chopped""},{""ingredients"":""1 garlic clove , finely chopped""},{""ingredients"":""294g can condensed mushroom soup""},{""ingredients"":""½ x small pack dill , roughly chopped""},{""ingredients"":""2 tsp mustard - French, wholegrain, or whatever you have in your cupboard""},{""ingredients"":""mashed potato and cooked cabbage , to serve""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a large lidded pan. Cook the meatballs for 3-4 mins over a medium heat, turning often so that they brown all over. Remove from the pan with a slotted spoon and drain away any excess oil, reserving about 1 tbsp.""},{""method"":""STEP 2""},{""method"":""Add the onion and garlic to the pan and cook for 4-5 mins, stirring to soften. Stir in the soup with half a can of water. Return the meatballs to the pan and bring to the boil. Turn down the heat, cover and simmer for a further 10-15 mins until the meatballs are cooked through. Stir in the dill, mustard and some seasoning. Serve with mashed potato and cabbage.""}]"
"1614351268-5218","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","One-pot chicken & mushroom risotto","https://www.bbcgoodfood.com/recipes/onepot-chicken-mushroom-risotto","","[{""ingredients"":""60g butter""},{""ingredients"":""1 large onion, finely chopped""},{""ingredients"":""2 thyme sprigs, leaves picked""},{""ingredients"":""250g pack chestnut mushrooms, sliced""},{""ingredients"":""300g risotto rice""},{""ingredients"":""1½l hot chicken stock""},{""ingredients"":""200g cooked chicken, chopped into chunks""},{""ingredients"":""50g grated parmesan, plus extra to serve (optional)""},{""ingredients"":""small pack parsley, finely chopped""}]","[{""method"":""STEP 1""},{""method"":""Heat the butter in a large pan over a gentle heat and add the onion. Cook for 10 mins until softened, then stir in the thyme leaves and mushrooms. Cook for 5 mins, sprinkle in the rice and stir to coat in the mixture.""},{""method"":""STEP 2""},{""method"":""Ladle in a quarter of the stock and continue cooking, stirring occasionally and topping up with more stock as it absorbs (you may not need all the stock).""},{""method"":""STEP 3""},{""method"":""When most of the stock has been absorbed and the rice is nearly cooked, add the chicken and stir to warm through. Season well and stir in the parmesan and parsley. Serve scattered with extra parmesan, if you like.""}]"
"1614351296-5230","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Jacket potato with whipped feta & sumac","https://www.bbcgoodfood.com/recipes/jacket-potato-whipped-feta-sumac","","[{""ingredients"":""1 baking potato""},{""ingredients"":""2 tsp olive oil""},{""ingredients"":""½ tsp garlic salt""},{""ingredients"":""50g feta""},{""ingredients"":""50g Greek yogurt""},{""ingredients"":""1 roasted red peppers from a jar (about 25g), finely chopped""},{""ingredients"":""½ tsp sumac""},{""ingredients"":""few basil leaves , to serve (optional)""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 220C/200C fan/ gas 6. Prick the potato all over with a fork and bake for 1 hr until it is golden outside and soft inside. Mix 1 tsp olive oil with the garlic salt. Cut a deep cross into the top of the jacket, drizzle the garlic oil into the cross and rub it all over the outside. Return to the oven and bake for 15 mins more until the edges are golden and crispy.""},{""method"":""STEP 2""},{""method"":""Meanwhile, crumble the feta into a bowl, add the yogurt and whisk together until creamy. Stir in the red pepper with a good grind of black pepper and spoon the whipped feta into the jacket. Sprinkle with the sumac, drizzle over the remaining 1 tsp olive oil and scatter a few torn basil leaves on top, if you like.""}]"
"1614351312-5235","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes/2","Courgette, sausage & rigatoni bakes","https://www.bbcgoodfood.com/recipes/courgette-sausage-rigatoni-bakes","Courgette, sausage & rigatoni bakes","",""
"1614351282-5223","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Haddock with cannellini beans & artichokes","https://www.bbcgoodfood.com/recipes/haddock-cannelloni-beans-artichokes","Haddock with cannellini beans & artichokes","",""
"1614351237-5207","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Lentil & sweet potato curry","https://www.bbcgoodfood.com/recipes/lentil-sweet-potato-curry","Lentil & sweet potato curry","",""
"1614351223-5202","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Macaroni cheese with bacon & pine nuts","https://www.bbcgoodfood.com/recipes/macaroni-cheese-bacon-pine-nuts","","[{""ingredients"":""50g pine nuts""},{""ingredients"":""4 slices pancetta or bacon, chopped""},{""ingredients"":""400g macaroni or other short pasta""},{""ingredients"":""300ml pot double cream""},{""ingredients"":""200ml pot crème fraîche""},{""ingredients"":""200g gruyère or mature cheddar, grated""},{""ingredients"":""2 tsp Dijon mustard""},{""ingredients"":""green salad , to serve (optional)""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/180C fan/gas 6. Put the pine nuts in a dry frying pan, gently toast for 2-3 mins, then tip onto a plate. In the same pan, add the pancetta or bacon and cook for a few mins until crisp.""},{""method"":""STEP 2""},{""method"":""Bring a large pan of salted water to the boil and cook the pasta following pack instructions until al dente. Drain, reserving a ladleful of the pasta cooking water for later.""},{""method"":""STEP 3""},{""method"":""Meanwhile, put the double cream, crème fraîche and half the cheese in a saucepan, stir together and gently warm through until the cheese has melted. Take off the heat, stir in the mustard and some seasoning to taste.""},{""method"":""STEP 4""},{""method"":""Tip the drained pasta into a large baking dish and stir in the cheese sauce, adding some of the pasta cooking water if it looks a little dry. Sprinkle the toasted pine nuts and cooked pancetta over the top, then scatter over the remaining cheese. Bake for 20 mins until the top is golden and bubbling, then serve with a salad, if you like.""}]"
"1614351278-5221","https://www.bbcgoodfood.com/recipes/collection/cheap-eat-recipes","","","Spicy jerk potato & pineapple hash","https://www.bbcgoodfood.com/recipes/spicy-jerk-potato-pineapple-hash","Spicy jerk potato & pineapple hash","",""
