web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614353897-5890","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","","","Chocolate muffins","https://www.bbcgoodfood.com/recipes/chocolate-muffins","","[{""ingredients"":""125g plain flour""},{""ingredients"":""25g cocoa powder""},{""ingredients"":""1 tsp baking powder""},{""ingredients"":""1 large egg""},{""ingredients"":""60g caster sugar""},{""ingredients"":""2 tbsp vegetable oil""},{""ingredients"":""100ml whole milk""},{""ingredients"":""50g chocolate chips (optional)""},{""ingredients"":""100g icing sugar""}]","[{""method"":""STEP 1""},{""method"":""Heat the oven to 180C/160C fan/gas 4. Line a muffin tin with six muffin cases. Sieve the flour, cocoa and baking powder into a medium bowl. Mix together the egg, sugar, oil and milk together in a jug, then gradually pour into the dry ingredients (add chocolate chips now to make double chocolate muffins, if you like) and mix until combined.""},{""method"":""STEP 2""},{""method"":""Spoon the mixture evenly into the cake cases and bake for 20-25 mins until a skewer inserted into the middle comes out clean. Remove from the oven and leave to cool.""},{""method"":""STEP 3""},{""method"":""Meanwhile, gradually mix ½-1 tbsp water into the icing sugar until you have a loose consistency that's not too runny. Drizzle the icing over the muffins once cool.""}]"
"1614354283-6032","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/2","Mary Berry’s orange layer cake","https://www.bbcgoodfood.com/recipes/mary-berrys-orange-layer-cake","","[{""ingredients"":""225g baking spread""},{""ingredients"":""225g self-raising flour""},{""ingredients"":""1 level tsp baking powder""},{""ingredients"":""100g golden caster sugar""},{""ingredients"":""100g brown sugar""},{""ingredients"":""4 large eggs""},{""ingredients"":""finely grated zest of 2 oranges""},{""ingredients"":""150g butter, softened""},{""ingredients"":""300g icing sugar, sifted""},{""ingredients"":""finely grated zest of 2 oranges""},{""ingredients"":""25g caster sugar""},{""ingredients"":""juice of 2 oranges""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 180C/160C fan/gas 4. You will need 2 x 20cm loose-bottomed sandwich tins, greased and bases lined with baking parchment. Measure all the cake ingredients into a large bowl (reserve a little orange zest for decoration) and beat with a wooden spoon or electric hand mixer until combined and smooth.""},{""method"":""STEP 2""},{""method"":""Divide evenly between the 2 tins. Bake for 20-25 mins or until well risen, lightly golden and shrinking away from the sides of the tins. After 5 mins, remove from the tins and leave to cool on a wire rack.""},{""method"":""STEP 3""},{""method"":""To make the icing, put the butter and icing sugar into a bowl and mix with an electric hand mixer until light and fluffy. Stir in the orange zest.""},{""method"":""STEP 4""},{""method"":""Remove the paper from the cakes. Sit 1 cake upside down on a plate. Make the glaze by putting the caster sugar and orange juice into a saucepan, stirring over a low heat until the sugar has dissolved. Boil until reduced by half, then brush half on the upside-down cake, using a pastry brush. Spread half the butter icing over the glazed cake. Sit the other cake on top, brush with the remaining glaze, then spread with the remaining butter icing. Scatter with the reserved orange zest. The cake is best eaten on the day, but will keep for up to 3 days in a cool place. It freezes well un-iced or filled.""}]"
"1614354171-5989","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/2","Lemon drizzle slices","https://www.bbcgoodfood.com/recipes/lemon-drizzle-slices","Lemon drizzle slices","",""
"1614354189-5998","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/2","Bread in four easy steps","https://www.bbcgoodfood.com/recipes/bread-four-easy-steps","","[{""ingredients"":""500g granary, strong wholewheat or white bread flour (I used granary)""},{""ingredients"":""7g sachet fast-action dried yeast""},{""ingredients"":""1 tsp salt""},{""ingredients"":""2 tbsp olive oil""},{""ingredients"":""1 tbsp clear honey""}]","[{""method"":""STEP 1""},{""method"":""Tip the flour, yeast and salt into a large bowl and mix together with your hands. Stir 300ml hand-hot water with the oil and honey, then stir into the dry ingredients to make a soft dough.""},{""method"":""STEP 2""},{""method"":""Turn the dough out onto a lightly floured surface and knead for 5 mins, until the dough no longer feels sticky, sprinkling with a little more flour if you need it.""},{""method"":""STEP 3""},{""method"":""Oil a 900g loaf tin and put the dough in the tin, pressing it in evenly. Put in a large plastic food bag and leave to rise for 1 hr, until the dough has risen to fill the tin and it no longer springs back when you press it with your finger.""},{""method"":""STEP 4""},{""method"":""Heat oven to 200C/fan 180C/gas 6. Make several slashes across the top of the loaf with a sharp knife, then bake for 30-35 mins until the loaf is risen and golden. Tip it out onto a cooling rack and tap the base of the bread to check it is cooked. It should sound hollow. Leave to cool.""}]"
"1614354100-5962","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/3","Pimm’s cake","https://www.bbcgoodfood.com/recipes/pimms-cake","","[{""ingredients"":""1 cucumber""},{""ingredients"":""zest and juice 1 lemon""},{""ingredients"":""300g butter , softened, plus extra for greasing""},{""ingredients"":""300g golden caster sugar""},{""ingredients"":""4 large eggs""},{""ingredients"":""1 tsp vanilla extract""},{""ingredients"":""400g self raising flour""},{""ingredients"":""1 ½ tsp baking powder""},{""ingredients"":""200g butter , softened""},{""ingredients"":""500g icing sugar""},{""ingredients"":""80g strawberries , hulled""},{""ingredients"":""200g butter , softened""},{""ingredients"":""400g icing sugar""},{""ingredients"":""juice & zest 1 lemon""},{""ingredients"":""100g strawberries , hulled and sliced plus 3 strawberries, halved, (stalks on)""},{""ingredients"":""3 tbsp Pimm's""},{""ingredients"":""¼ cucumber , sliced""}]","[{""method"":""STEP 1""},{""method"":""Put the sliced and halved strawberries for the filling and decoration into a small bowl and pour over the Pimm's. Leave to soak in for at least one hour or overnight. Heat oven to 190C /170C fan/gas 5. Line 3 x 20cm sandwich tins with baking parchment and grease with butter.""},{""method"":""STEP 2""},{""method"":""Cut the whole cucumber in half lengthways and using a teaspoon scrape out and discard the seeds. Roughly chop the rest of the cucumber and puree in a blender with the lemon juice.""},{""method"":""STEP 3""},{""method"":""In a large bowl and using electric beaters whisk up the softened butter with the sugar until pale and light. Continue whisking as you add the eggs, one at a time, whisking in between additions. Once all the eggs have been added pour in the cucumber purée, lemon zest and vanilla extract. Don’t worry if the mixture splits - it will come back together when you add the flour.""},{""method"":""STEP 4""},{""method"":""Fold in the flour and baking powder and whisk once again briefly until there are no lumps of flour remaining then divide the mixture between the three tins. Bake in the oven for 30-35mins or until a skewer pushed into the middle of the cakes comes out clean. Take the cakes out of the oven and leave to cool in their tins for five minutes then turn out onto wire racks to cool completely.""},{""method"":""STEP 5""},{""method"":""While the cakes are cooking and cooling make the buttercreams. To make the strawberry buttercream, mash the strawberries in a small bowl with a fork until mushy. In a larger bowl whisk up the butter and half the icing sugar until smooth, then whisk in the mashed strawberries followed by the remaining icing sugar. Whisk until smooth and pale pink and place in the fridge until needed. Repeat the process with the lemon buttercream.""},{""method"":""STEP 6""},{""method"":""Once the cakes are completely cold, put one of the cakes onto a cake turntable and add about one third of the lemon buttercream, spread over the surface evenly then top with half of the soaked strawberry slices. Next, spread one third of the strawberry buttercream onto another of the cakes and top with the remaining strawberry slices. Carefully stack the two filled layers with the final cake on top.""},{""method"":""STEP 7""},{""method"":""Transfer the remaining buttercreams to disposable piping bags and snip off the ends. Pipe the strawberry buttercream in rings around the outside of the cake, starting at the base. Once you reach three quarters of the way up, switch to the lemon buttercream and continue piping onto the top of the cake. Smooth over the top using a palette knife then smooth the sides with either a large palette knife or, better still a pastry scraper. Use long sweeping movements and gently turn the cake turntable so that you get a smooth finish but a subtle gradient effect where the two colours meet. Scrape any excess icing into a bowl.""},{""method"":""STEP 8""},{""method"":""To finish, top with the remaining soaked strawberry halves and the slices of cucumber.""}]"
"1614353942-5904","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","","","Red velvet cupcakes","https://www.bbcgoodfood.com/recipes/red-velvet-cupcake","","[{""ingredients"":""150g plain flour""},{""ingredients"":""1 tbsp cocoa powder""},{""ingredients"":""1 tsp bicarbonate of soda""},{""ingredients"":""50g butter , softened""},{""ingredients"":""150g caster sugar""},{""ingredients"":""1 large egg , beaten""},{""ingredients"":""1 tsp vanilla paste""},{""ingredients"":""100ml buttermilk or kefir""},{""ingredients"":""50ml vegetable oil""},{""ingredients"":""1 tsp white wine vinegar""},{""ingredients"":""1 tbsp red gel food colouring""},{""ingredients"":""100g slightly salted butter , softened""},{""ingredients"":""225g icing sugar""},{""ingredients"":""100g full fat cream cheese , stirred to loosen""}]","[{""method"":""STEP 1""},{""method"":""Line a cupcake tin with 12 cupcake cases and set aside. Heat oven to 180C/160C fan/gas 4. Sieve the flour, cocoa, bicarb and a pinch of fine salt into a medium bowl and mix to combine.""},{""method"":""STEP 2""},{""method"":""Using a stand mixer or an electric hand whisk, beat together the butter and sugar until light and fluffy, then beat in the egg, vanilla, buttermilk, oil and vinegar until combined. Gradually mix the wet ingredients into the dried. Once combined, mix in the red food colouring until you have a deep red mix – the colour may vary depending on what brand you use.""},{""method"":""STEP 3""},{""method"":""Divide the batter between the cupcake cases and bake for 15 mins, or until a skewer inserted into the centre of a cake comes out clean.""},{""method"":""STEP 4""},{""method"":""While the cakes are cooling, make the icing. Beat together the butter and icing sugar using an electric whisk or by hand until pale and fluffy, about 3 mins, then beat in the cream cheese for a further 1-2 mins until well combined.""},{""method"":""STEP 5""},{""method"":""Once the cakes are cool, use a piping bag fitted with a star nozzle to cover the cakes with the cream cheese icing, or dollop the icing on top using a spoon.""}]"
"1614354250-6019","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/2","Cheese & pesto whirls","https://www.bbcgoodfood.com/recipes/cheese-pesto-whirls","Cheese & pesto whirls","",""
"1614354050-5941","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/3","Chocolate traybake","https://www.bbcgoodfood.com/recipes/chocolate-traybake","Chocolate traybake","",""
"1614354194-5999","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/2","Shortbread recipe","https://www.bbcgoodfood.com/recipes/shortbread-recipe","Shortbread recipe","",""
"1614354229-6012","https://www.bbcgoodfood.com/recipes/collection/baking-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/baking-recipes/2","Monkey bread","https://www.bbcgoodfood.com/recipes/monkey-bread","","[{""ingredients"":""200ml semi-skimmed milk""},{""ingredients"":""85g unsalted butter""},{""ingredients"":""2 large eggs""},{""ingredients"":""550g strong white bread flour , plus extra for kneading if doing it by hand""},{""ingredients"":""2½ tsp fast-action dried yeast""},{""ingredients"":""50g golden caster sugar""},{""ingredients"":""oil , for greasing""},{""ingredients"":""125g unsalted butter , plus extra for greasing""},{""ingredients"":""1 tbsp ground cinnamon""},{""ingredients"":""1 tsp ground ginger""},{""ingredients"":""1 tsp ground nutmeg""},{""ingredients"":""225g light muscovado sugar""},{""ingredients"":""140g pecans , toasted then roughly chopped""},{""ingredients"":""100g icing sugar , sifted""},{""ingredients"":""½ tsp vanilla extract""},{""ingredients"":""1 tbsp semi-skimmed milk""},{""ingredients"":""pinch of ground cinnamon""},{""ingredients"":""2 tbsp unsalted butter , melted""}]","[{""method"":""STEP 1""},{""method"":""Start with the dough. Put the milk and butter into a medium pan and heat gently until the butter melts and the milk is at a simmer. Cool for a few mins, then beat in the eggs with a fork. Mix the dry ingredients in a large bowl with 1½ tsp fine salt, then add the liquid and stir to a sticky dough. Leave for 5 mins, then tip onto a floured worktop and knead for 5-10 mins until smooth and springy. Use a little oil to grease a large bowl, add the dough, turn it in the oil to coat, then cover the bowl with clingfilm. Leave in a warm place for 1 hr or until doubled in size. Knead in a tabletop mixer with a dough hook if you prefer.""},{""method"":""STEP 2""},{""method"":""To assemble, grease a 25cm bundt pan with butter. Melt the rest of the butter in a pan. In a medium bowl mix the spices and sugar plus a pinch of salt. Spoon 2 tbsp melted butter, 3 tbsp spiced sugar and 4 tbsp pecans into the bottom of the tin.""},{""method"":""STEP 3""},{""method"":""Pull the dough into about 65 small pieces and roll into balls. Taking 4 or 5 at a time, dunk the dough balls into the melted butter, let the excess drain off, then tip them into the spiced sugar. Roll to coat, then put haphazardly into the tin. Repeat until there’s a full layer of dough in the tin. Scatter with the rest of the chopped nuts, then carry on filling the tin with the coated dough balls. Tip any leftover sugar and butter over the dough. Can be frozen now for up to 1 month. Defrost in the fridge then let prove.""},{""method"":""STEP 4""},{""method"":""Cover the pan with oiled clingfilm then leave to rise in a warm place for 1 hr, or until risen and the dough no longer springs back when you poke it.""},{""method"":""STEP 5""},{""method"":""Heat the oven to 180C/160C fan/gas 4. Bake the monkey bread for 35 mins, or until well risen and golden. Let the pan cool for 5 mins, then give it a sharp rap on the counter. Leave in the tin until just warm.""},{""method"":""STEP 6""},{""method"":""Whisk all of the ingredients together to make the glaze. It will thicken as the melted butter cools. Turn the monkey bread onto a serving plate, then drizzle with the glaze. Let it set, if you can bear the wait.""}]"
