web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614356923-6629","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Mulled apple juice","https://www.bbcgoodfood.com/recipes/mulled-apple-juice","Mulled apple juice","",""
"1614356785-6578","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Gin-free G&T","https://www.bbcgoodfood.com/recipes/gin-free-gt","","[{""ingredients"":""5 cardamom pods""},{""ingredients"":""½ cucumber""},{""ingredients"":""1 chamomile teabag""},{""ingredients"":""½ bunch mint leaves , plus extra to garnish""},{""ingredients"":""1 strip lemon zest""},{""ingredients"":""5 cloves""},{""ingredients"":""½ bunch rosemary""},{""ingredients"":""tonic water , to top up""},{""ingredients"":""ice""},{""ingredients"":""few pomegranate seeds , to garnish (optional)""}]","[{""method"":""STEP 1""},{""method"":""Bruise the cardamom pods and slice the cucumber. Put them both in a large jug and add the chamomile teabag, mint leaves, lemon zest, cloves and rosemary. Top up with 500ml cold water. Leave to infuse in the fridge for 2-4 hrs. To serve, strain the infused water and pour 50ml of it into each glass. Top up with tonic water and lots of ice. Garnish each one with a few more mint leaves and pomegranate seeds, if you like.""}]"
"1614356760-6567","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Pomegranate mojito mocktail","https://www.bbcgoodfood.com/recipes/pomegranate-mojito-mocktail","Pomegranate mojito mocktail","",""
"1614356942-6638","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Non-alcoholic mulled wine","https://www.bbcgoodfood.com/recipes/mock-mulled-wine","","[{""ingredients"":""500ml pomegranate juice""},{""ingredients"":""25g golden caster sugar""},{""ingredients"":""handful of frozen blackberries""},{""ingredients"":""250ml apple juice""},{""ingredients"":""1 cinnamon stick""},{""ingredients"":""1 star anise""},{""ingredients"":""4 cloves""},{""ingredients"":""3 black peppercorns""},{""ingredients"":""1 orange, quartered""}]","[{""method"":""STEP 1""},{""method"":""Put the pomegranate juice, sugar, blackberries and apple juice in a saucepan. Add the cinnamon, star anise, cloves, peppercorns and orange. Heat gently until simmering. Taste for sweetness, then strain into heatproof glasses.""}]"
"1614356877-6612","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Rhubarb cordial","https://www.bbcgoodfood.com/recipes/rhubarb-cordial","","[{""ingredients"":""300g golden caster sugar""},{""ingredients"":""zest and juice 1 orange""},{""ingredients"":""zest and juice 1 lemon""},{""ingredients"":""450g rhubarb , chopped""},{""ingredients"":""1 slice fresh root ginger , peeled""}]","[{""method"":""STEP 1""},{""method"":""Put the sugar in a large saucepan with 300ml water. Bring to a simmer then add the zest and juice of both the orange and the lemon along with the rhubarb and the ginger.""},{""method"":""STEP 2""},{""method"":""Cook the mixture over a medium heat until the rhubarb is falling apart.""},{""method"":""STEP 3""},{""method"":""Pour the mixture through a sieve lined with muslin into a clean heatproof jug then transfer to sterilised bottles. Keeps in the fridge for up to 1 month.""},{""method"":""STEP 4""},{""method"":""Serve approx. 25ml of cordial per 100ml sparkling water, or to taste.""}]"
"1614356918-6628","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Tropical punch cups","https://www.bbcgoodfood.com/recipes/tropical-punch-cups","","[{""ingredients"":""½ fresh pineapple , cut into chunks""},{""ingredients"":""2 mangoes , peeled and cut into chunks""},{""ingredients"":""2 starfruit , sliced""},{""ingredients"":""150ml guava juice (or other tropical fruit juice)""},{""ingredients"":""50ml ginger beer""}]","[{""method"":""STEP 1""},{""method"":""Mix together all the fruit in a large bowl with the guava juice, then chill until ready to serve. At the last minute, pour over the ginger beer and serve with small cups or bowls on the side for spooning the drinks and fruit into.""}]"
"1614356937-6635","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Melon spritzers","https://www.bbcgoodfood.com/recipes/melon-spritzers","Melon spritzers","",""
"1614356849-6601","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","New York sour mocktail","https://www.bbcgoodfood.com/recipes/new-york-sour-mocktail","New York sour mocktail","",""
"1614356780-6575","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Raspberry cordial","https://www.bbcgoodfood.com/recipes/raspberry-cordial","Raspberry cordial","",""
"1614356869-6609","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Mojito mocktail","https://www.bbcgoodfood.com/recipes/mojito-mocktail","Mojito mocktail","",""
"1614356799-6583","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Pink lemonade","https://www.bbcgoodfood.com/recipes/pink-lemonade","Pink lemonade","",""
"1614356927-6631","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Faux fizz","https://www.bbcgoodfood.com/recipes/faux-fizz","Faux fizz","",""
"1614356960-6645","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Non-alcoholic tropical fizz","https://www.bbcgoodfood.com/recipes/non-alcoholic-tropical-fizz","Non-alcoholic tropical fizz","",""
"1614356954-6643","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Blueberry & mint iced tea","https://www.bbcgoodfood.com/recipes/blueberry-mint-iced-tea","Blueberry & mint iced tea","",""
"1614356838-6598","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Negroni mocktail","https://www.bbcgoodfood.com/recipes/negroni-mocktail","","[{""ingredients"":""½  grapefruit (approx 125g)""},{""ingredients"":""1 slice orange""},{""ingredients"":""125g caster sugar""},{""ingredients"":""3 cardamom pods , lightly crushed""},{""ingredients"":""pinch coriander seeds""},{""ingredients"":""few drops red food colouring""},{""ingredients"":""ice""},{""ingredients"":""25ml white grape juice""},{""ingredients"":""1 slice orange (optional)""}]","[{""method"":""STEP 1""},{""method"":""Chop the grapefruit into small chunks and put them into a saucepan along with the orange slice, sugar, 125ml water, the cardamom pods and coriander seeds. Heat the mixture until simmering and cook for around 5 mins, crushing the fruit pieces with the back of a wooden spoon as it starts to soften to release the juices. Once the fruit has softened and the white pith has faded, take it off the heat and leave to cool. If you like you can add a splash of red food colouring to the syrup at this point.""},{""method"":""STEP 2""},{""method"":""Once the syrup mixture has cooled, strain it and discard the spices and fruit pieces. Fill a tumbler with ice and pour in 25ml of the syrup, the grape juice and 25ml cold water. Stir gently until the outside of the tumbler feels cold, then garnish with a slice of orange, if you like.""}]"
"1614356844-6600","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Fruity mocktail","https://www.bbcgoodfood.com/recipes/fruity-mocktail","","[{""ingredients"":""handful of green grapes""},{""ingredients"":""handful of blueberries""},{""ingredients"":""4 tbsp grenadine""},{""ingredients"":""300-400ml orange juice""},{""ingredients"":""sparkling water , to top up""},{""ingredients"":""4 bamboo skewers""}]","[{""method"":""STEP 1""},{""method"":""Thread the grapes and blueberries onto the skewers to make stirrers.""},{""method"":""STEP 2""},{""method"":""Pour the grenadine into four glasses. Gently tip the glasses and pour the orange juice down the inside of the glasses so it sits on top of the grenadine. Top up with sparking water, and add the stirrers to serve.""}]"
"1614356769-6572","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Gooseberry & mint lemonade","https://www.bbcgoodfood.com/recipes/gooseberry-mint-lemonade","","[{""ingredients"":""250g caster or  granulated sugar""},{""ingredients"":""3 large lemons , plus more to serve""},{""ingredients"":""350g gooseberry , topped and tailed, then halved""},{""ingredients"":""mint leaves from 3 sprigs, plus extra to serve""},{""ingredients"":""ice and  sparkling water , to serve""}]","[{""method"":""STEP 1""},{""method"":""In a large pan, gently melt the sugar in 250ml water. Meanwhile, using a vegetable peeler, pare away a few long strips of lemon zest. Squeeze the juice to give about 100ml.""},{""method"":""STEP 2""},{""method"":""Add the zest, juice, gooseberries and mint leaves to the pan, and bring to a simmer. Cook for 5-10 mins until the gooseberries are very soft, then mash with a potato masher and leave to cool. Strain through a sieve, pressing the flesh well to extract the juices, then chill thoroughly.""},{""method"":""STEP 3""},{""method"":""To serve, dilute 4 tbsp of the lemonade base with 100ml sparkling water (or to taste), adding extra ice, lemon and mint.""}]"
"1614356832-6596","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Alcohol-free passion fruit martini","https://www.bbcgoodfood.com/recipes/alcohol-free-passion-fruit-martini","","[{""ingredients"":""3 passion fruits , halved""},{""ingredients"":""1 lemon , juiced""},{""ingredients"":""1 egg white""},{""ingredients"":""100ml alcohol-free spirit""},{""ingredients"":""2 tsp sugar syrup""},{""ingredients"":""handful of ice""},{""ingredients"":""sparkling grape juice , to serve""}]","[{""method"":""STEP 1""},{""method"":""Scoop the flesh from four of the passion fruit halves into a cocktail shaker. Add the lemon juice, egg white, spirit and syrup and shake vigorously until frothy.""},{""method"":""STEP 2""},{""method"":""Add the ice, then shake again until the outside of the shaker feels cold. Double strain into martini glasses (see tip below).""},{""method"":""STEP 3""},{""method"":""Top up the martinis with the grape juice and garnish with the remaining passion fruit halves.""}]"
"1614356820-6591","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Pineapple & lime mocktail","https://www.bbcgoodfood.com/recipes/shine-light","Pineapple & lime mocktail","",""
"1614356776-6574","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Citrus peach cooler","https://www.bbcgoodfood.com/recipes/citrus-peach-cooler","","[{""ingredients"":""2 lemons , juice only""},{""ingredients"":""2 limes , juice only""},{""ingredients"":""1 lemon , thinly sliced""},{""ingredients"":""1 lime , thinly sliced""},{""ingredients"":""peach  nectar""},{""ingredients"":""cloudy  lemonade""},{""ingredients"":""a few sliced strawberry""},{""ingredients"":""sparkling water""},{""ingredients"":""mint sprigs""}]","[{""method"":""STEP 1""},{""method"":""Put the lemon juice and lime juice into a large jug. Add the sliced lemon and lime, and a handful of ice cubes. Add peach nectar to fill about one-third of the jug and top up to fill with lemonade.""},{""method"":""STEP 2""},{""method"":""Add the strawberries and top up with sparkling water and mint sprigs.""}]"
"1614356885-6614","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Ginger lemon fizz","https://www.bbcgoodfood.com/recipes/ginger-lemon-fizz","","[{""ingredients"":""50g fresh root ginger , roughly chopped""},{""ingredients"":""300g caster sugar""},{""ingredients"":""2 lemons , sliced, plus extra to serve""},{""ingredients"":""sparkling water""}]","[{""method"":""STEP 1""},{""method"":""Place the ginger, sugar and lemon slices in a pan with 150-200ml water. Bring to the boil, then cook until the sugar dissolves. Take off the heat, leave to cool, then press through a sieve.""},{""method"":""STEP 2""},{""method"":""To serve, pour into a pitcher and top up with sparkling water and extra lemon slices.""}]"
"1614356814-6590","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Really easy lemonade","https://www.bbcgoodfood.com/recipes/really-easy-lemonade","","[{""ingredients"":""3 unwaxed lemons, roughly chopped""},{""ingredients"":""140g caster sugar""},{""ingredients"":""1l cold water""}]","[{""method"":""STEP 1""},{""method"":""Tip the lemons, sugar and half the water into a food processor and blend until the lemon is finely chopped.""},{""method"":""STEP 2""},{""method"":""Pour the mixture into a sieve over a bowl, then press through as much juice as you can. Top up with the remaining water and serve with plain ice or frozen with slices of lemon and lime.""}]"
"1614356894-6618","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Mint & mango iced green tea","https://www.bbcgoodfood.com/recipes/mint-mango-iced-green-tea","","[{""ingredients"":""1 mango , peeled, stoned and chopped""},{""ingredients"":""100g granulated sugar""},{""ingredients"":""4 tsp green tea leaves""},{""ingredients"":""small bunch  fresh mint""},{""ingredients"":""1 lime , sliced""},{""ingredients"":""ice""}]","[{""method"":""STEP 1""},{""method"":""Put half the mango in a saucepan with the sugar and 100ml water. Cook for 8-10 mins then strain through a sieve and leave the liquid to cool.""},{""method"":""STEP 2""},{""method"":""Meanwhile, pour 500ml boiling water into a large heatproof jug and add the green tea leaves. Leave to steep for 5 mins, then strain into a large glass jug and add 300ml cold water. Leave to cool completely then put into the fridge to chill.""},{""method"":""STEP 3""},{""method"":""Once cold, add the strained mango syrup to the chilled tea, along with the rest of the chopped mango, fresh mint and the lime slices. Fill up the jug with ice, stir gently and serve.""}]"
"1614356795-6582","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Cheat’s ginger beer","https://www.bbcgoodfood.com/recipes/cheats-ginger-beer","","[{""ingredients"":""100g ginger , scrubbed and roughly chopped""},{""ingredients"":""1 lemon , chopped""},{""ingredients"":""100g light muscovado sugar""},{""ingredients"":""1-litre bottle chilled  lemonade or sparkling water, to serve""}]","[{""method"":""STEP 1""},{""method"":""Put the ginger and lemon in a bowl, pour over 300ml water and blitz with a hand blender until very smooth. Strain through a sieve into a bowl, then press the pulp to remove as much liquid as you can. Add the sugar to the bowl and blitz again.""},{""method"":""STEP 2""},{""method"":""Decant into a bottle. Chill until ready to use. Add the lemonade or sparkling water to dilute before serving.""}]"
"1614356814-6589","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Really easy lemonade","https://www.bbcgoodfood.com/recipes/really-easy-lemonade","Really easy lemonade","",""
"1614356764-6570","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Apple, elderflower & mint sparkle","https://www.bbcgoodfood.com/recipes/apple-elderflower-mint-sparkle","","[{""ingredients"":""75ml elderflower cordial""},{""ingredients"":""1l cloudy  apple juice""},{""ingredients"":""small handful mint  leaves, roughly chopped""},{""ingredients"":""bottle sparkling water""}]","[{""method"":""STEP 1""},{""method"":""For a grown-up non-alcoholic drink, mix elderflower cordial with cloudy apple juice. Add a small handful mint leaves, stir well, then pour into a chilled flask.""},{""method"":""STEP 2""},{""method"":""At the picnic, pour half glasses of the juice and top up with sparkling water.""}]"
"1614356908-6624","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Hot apple pie punch","https://www.bbcgoodfood.com/recipes/hot-apple-pie-punch","","[{""ingredients"":""1 ½ tsp ground cinnamon""},{""ingredients"":""a good pinch ground cloves""},{""ingredients"":""½ whole grated nutmeg""},{""ingredients"":""2l apple juice""},{""ingredients"":""2 tsp vanilla extract""},{""ingredients"":""6 scoops vanilla ice cream""},{""ingredients"":""dark rum (optional)""}]","[{""method"":""STEP 1""},{""method"":""Put the cinnamon, ground cloves, nutmeg, apple juice and vanilla extract in a large saucepan. Bring to a gentle simmer.""},{""method"":""STEP 2""},{""method"":""When the apple juice has warmed through, add the vanilla ice cream and whisk vigorously with a balloon whisk until melted and combined with the hot apple juice – the ice cream should make a frothy top on the juice.""},{""method"":""STEP 3""},{""method"":""Pour a splash of dark rum into the bottom of the adults’ cups and top up with the hot punch. Garnish with Apple crisps.""}]"
"1614356903-6621","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Virgin piña colada","https://www.bbcgoodfood.com/recipes/spiced-pina-colada-mocktail","Virgin piña colada","",""
"1614356889-6615","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Homemade pink lemonade","https://www.bbcgoodfood.com/recipes/homemade-pink-lemonade","Homemade pink lemonade","",""
"1614356960-6646","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Non-alcoholic tropical fizz","https://www.bbcgoodfood.com/recipes/non-alcoholic-tropical-fizz","","[{""ingredients"":""handful strawberries , hulled and halved""},{""ingredients"":""1 kiwi fruit , peeled and chopped""},{""ingredients"":""2 pineapple  rings, chopped""},{""ingredients"":""sparkling  apple juice""},{""ingredients"":""tropical fruit  juice""},{""ingredients"":""soda  water""}]","[{""method"":""STEP 1""},{""method"":""Fill 8 glasses with a mixture made up of strawberries, kiwi fruit and pineapple rings. Fill the glasses with equal amounts of chilled sparkling apple juice, chilled tropical fruit juice and chilled soda water. Serve immediately.""}]"
"1614356864-6608","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Sidecar mocktail","https://www.bbcgoodfood.com/recipes/sidecar-mocktail","","[{""ingredients"":""50ml cold lapsang souchong tea""},{""ingredients"":""50ml lemon juice""},{""ingredients"":""1 tsp marmalade""},{""ingredients"":""½ – 1 tsp honey""},{""ingredients"":""ice""},{""ingredients"":""slice dried orange (optional)""}]","[{""method"":""STEP 1""},{""method"":""Put a coupe glass in the fridge to chill. Put the cold tea, lemon juice and marmalade in a cocktail shaker and stir to break down the marmalade so it starts to dissolve. Stir in the honey then add the ice.""},{""method"":""STEP 2""},{""method"":""Shake well, until the outside of the shaker feels cold, then double strain into the chilled glass. Serve as it is or garnish with a slice of dried orange, if you like.""}]"
"1614356769-6571","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Gooseberry & mint lemonade","https://www.bbcgoodfood.com/recipes/gooseberry-mint-lemonade","Gooseberry & mint lemonade","",""
"1614356804-6585","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Peach iced tea","https://www.bbcgoodfood.com/recipes/peach-iced-tea","Peach iced tea","",""
"1614356932-6633","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Mulled pomegranate juice","https://www.bbcgoodfood.com/recipes/mulled-pomegranate-juice","Mulled pomegranate juice","",""
"1614356760-6568","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Pomegranate mojito mocktail","https://www.bbcgoodfood.com/recipes/pomegranate-mojito-mocktail","","[{""ingredients"":""3 tbsp pomegranate seeds""},{""ingredients"":""big bunch mint""},{""ingredients"":""2 limes , quartered, plus slices to garnish""},{""ingredients"":""1l pomegranate juice""},{""ingredients"":""500ml lemonade""}]","[{""method"":""STEP 1""},{""method"":""A day ahead, divide the pomegranate seeds between the holes in an ice cube tray, top up with water and freeze.""},{""method"":""STEP 2""},{""method"":""Reserve half the mint for serving, and tear the rest into a large jug with the lime quarters. Using a rolling pin, bash the mint and lime to release the flavours. Add the pomegranate juice and lemonade. Put ice cubes in each glass, then strain over the pomegranate mix through a small sieve. Garnish with lime slices and more mint.""}]"
"1614356918-6627","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Tropical punch cups","https://www.bbcgoodfood.com/recipes/tropical-punch-cups","Tropical punch cups","",""
"1614356755-6565","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","","","Blackcurrant cordial","https://www.bbcgoodfood.com/recipes/blackcurrant-cordial","Blackcurrant cordial","",""
"1614356899-6620","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/non-alcoholic-cocktail-recipes/2","Homemade ginger beer","https://www.bbcgoodfood.com/recipes/ginger-beer","","[{""ingredients"":""200g ginger , thickly sliced""},{""ingredients"":""2 large lemons , peeled and juiced""},{""ingredients"":""75g golden caster sugar""},{""ingredients"":""100g light brown muscovado sugar""},{""ingredients"":""ice""},{""ingredients"":""1 litre soda or sparkling water""},{""ingredients"":""mint sprigs, to serve""}]","[{""method"":""STEP 1""},{""method"":""Put the ginger in a saucepan set over a low heat with the lemon peel, sugars and 500ml water and stir until the sugars have dissolved. Increase the heat to medium, then simmer for 15-20 mins, or until reduced and syrupy. Remove from the heat and leave to cool completely.""},{""method"":""STEP 2""},{""method"":""Strain the syrup into a jug through a sieve lined with muslin. At this stage, you can transfer the syrup to a small sterilised bottle or jar and keep in the fridge for up to two weeks.""},{""method"":""STEP 3""},{""method"":""Pour the ginger syrup into a large serving jug. Tip in the lemon juice, fill with ice and top up with the soda water. Serve garnished with a few mint sprigs.""}]"
