web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614352297-5503","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Lamb & quinoa burgers with beetroot tzatziki","https://www.bbcgoodfood.com/recipes/lamb-quinoa-burgers-beetroot-tzatziki","Lamb & quinoa burgers with beetroot tzatziki","",""
"1614351932-5368","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","","","One-pan egg & veg brunch","https://www.bbcgoodfood.com/recipes/one-pan-egg-veg-brunch","","[{""ingredients"":""300g baby new potatoes , halved""},{""ingredients"":""½ tbsp rapeseed oil""},{""ingredients"":""1 knob of butter""},{""ingredients"":""1 courgette , cut into small chunks""},{""ingredients"":""1 yellow pepper , cut into small chunks""},{""ingredients"":""1 red pepper , cut into small chunks""},{""ingredients"":""2 spring onions , finely sliced""},{""ingredients"":""1 garlic clove , crushed""},{""ingredients"":""1 sprig thyme , leaves picked""},{""ingredients"":""4 eggs""},{""ingredients"":""toast , to serve""}]","[{""method"":""STEP 1""},{""method"":""Boil the new potatoes for 8 mins, then drain.""},{""method"":""STEP 2""},{""method"":""Heat the oil and butter in a large non-stick frying pan, then add the courgette, peppers, potatoes and a little salt and pepper. Cook for 10 mins, stirring from time to time until everything is starting to brown. Add the spring onions, garlic and thyme and cook for 2 mins more.""},{""method"":""STEP 3""},{""method"":""Make four spaces in the pan and crack in the eggs. Cover with foil or a lid and cook for around 4 mins, or until the eggs are cooked (with the yolks soft for dipping into). Sprinkle with more thyme leaves and ground black pepper if you like. Serve with toast.""}]"
"1614351936-5370","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","","","Sausage & leek mash pie","https://www.bbcgoodfood.com/recipes/sausage-leek-mash-pie","","[{""ingredients"":""4 large potatoes , peeled and cut into 3cm chunks""},{""ingredients"":""2 tbsp oil""},{""ingredients"":""6 pork sausages""},{""ingredients"":""1 tbsp plain flour""},{""ingredients"":""450ml fresh chicken gravy""},{""ingredients"":""150g kale , shredded""},{""ingredients"":""3 leeks , finely sliced""},{""ingredients"":""½ tbsp  wholegrain mustard""},{""ingredients"":""2-3 tbsp whole milk""},{""ingredients"":""50g smoked or ordinary cheddar , grated""}]","[{""method"":""STEP 1""},{""method"":""Boil the potatoes for 12 mins or until tender. Drain and leave to steam-dry.""},{""method"":""STEP 2""},{""method"":""Heat 1 tbsp oil in a shallow casserole or deep skillet (20-25cm). Pinch the sausages out of their skins into large pieces, directly into the pan, and fry over a medium heat for 7-8 mins or until golden brown. Add the flour and stir everything together, cooking for 1 min. Pour in the gravy and 100-200ml water (depending on how thick you like your gravy), bring to a simmer, then add the kale and cook for 5 mins. Remove from the heat.""},{""method"":""STEP 3""},{""method"":""Meanwhile, in a separate pan, add the remaining 1 tbsp oil, then the leeks and fry for 5-10 mins until tender, adding a small splash of water to help them cook. Heat your grill to its highest setting.""},{""method"":""STEP 4""},{""method"":""Mash the potatoes until smooth. Stir though the leeks, mustard and milk, and season. Spoon and swirl the mash on top of the sausage mixture, then scatter over the grated cheese and grill for 3-5 mins or until golden and bubbling.""}]"
"1614352129-5439","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/3","Family meals: Easy beef stew with sweet potato topping","https://www.bbcgoodfood.com/recipes/family-meals-easy-beef-stew-sweet-potato-topping","Family meals: Easy beef stew with sweet potato topping","",""
"1614352164-5454","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/3","Sausages with braised cabbage & caraway","https://www.bbcgoodfood.com/recipes/sausages-braised-cabbage-caraway","","[{""ingredients"":""1 tsp vegetable oil""},{""ingredients"":""8 good-quality, large pork sausages , or Bratwurst""},{""ingredients"":""1 tbsp butter""},{""ingredients"":""2 onions , halved then thinly sliced""},{""ingredients"":""2 tsp caraway seeds""},{""ingredients"":""½ firm, round cabbage , cut through the core into 4 wedges""},{""ingredients"":""300ml good-quality chicken stock""},{""ingredients"":""3 tbsp crème fraîche""},{""ingredients"":""mashed potato , to serve""},{""ingredients"":""medium-hot mustard , to serve""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a large frying pan. Add the sausages and fry them over a medium-high heat for 10 mins, turning as they take on colour. Remove from the pan, then wipe out the pan with kitchen paper.""},{""method"":""STEP 2""},{""method"":""Melt the butter in the pan and tip in the onions. Season, cover and cook for 10 mins, stirring a few times during cooking, until the onions are softening and dark golden here and there.""},{""method"":""STEP 3""},{""method"":""Sprinkle the caraway seeds into the onions, fry for 2 mins more, then nestle the cabbage wedges into the pan. Pour in the stock, pop on the lid and simmer for 5 mins. Add the sausages to the pan and cook for 10 mins more until the cabbage is tender but still holding some of its green colour, and the sausages are cooked through. Spoon in the crème fraîche and shake the pan a few times to help it mix into the rich onion sauce below. Serve in wide bowls with mashed potatoes and mustard.""}]"
"1614352220-5470","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Turkey meatloaf","https://www.bbcgoodfood.com/recipes/turkey-meatloaf","","[{""ingredients"":""1 tbsp olive oil""},{""ingredients"":""1 large onion , finely chopped""},{""ingredients"":""1 garlic clove , crushed""},{""ingredients"":""2 tbsp Worcestershire sauce""},{""ingredients"":""2 tsp tomato purée , plus 1 tbsp for the beans""},{""ingredients"":""500g turkey mince (thigh is best)""},{""ingredients"":""1 large egg , beaten""},{""ingredients"":""85g fresh white breadcrumbs""},{""ingredients"":""2 tbsp barbecue sauce , plus 4 tbsp for the beans""},{""ingredients"":""2 x 400g cans cannellini beans""},{""ingredients"":""1-2 tbsp roughly chopped parsley""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 180C/160C fan/gas 4. Heat the oil in a large frying pan and cook the onion for 8-10 mins until softened. Add the garlic, Worcestershire sauce and 2 tsp tomato purée, and stir until combined. Set aside to cool.""},{""method"":""STEP 2""},{""method"":""Put the turkey mince, egg, breadcrumbs and cooled onion mix in a large bowl and season well. Mix everything to combine, then shape into a rectangular loaf and place in a large roasting tin. Spread 2 tbsp barbecue sauce over the meatloaf and bake for 30 mins.""},{""method"":""STEP 3""},{""method"":""Meanwhile, drain 1 can of beans only, then pour both cans into a large bowl. Add the remaining barbecue sauce and tomato purée. Season and set aside.""},{""method"":""STEP 4""},{""method"":""When the meatloaf has had its initial cooking time, scatter the beans around the outside and bake for 15 mins more until the meatloaf is cooked through and the beans are piping hot. Scatter over the parsley and serve the meatloaf in slices.""}]"
"1614352139-5444","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/3","Family meals: Easy fish cakes","https://www.bbcgoodfood.com/recipes/family-meals-easy-fish-cakes","","[{""ingredients"":""1 x pack fish pie mix (cod, salmon, smoked haddock etc, weight around 320g-400g depending on pack size)""},{""ingredients"":""3 spring onions, finely chopped""},{""ingredients"":""100ml milk""},{""ingredients"":""450g potato, peeled, large ones cut in half""},{""ingredients"":""75g frozen sweetcorn, defrosted""},{""ingredients"":""handful of grated cheddar cheese""},{""ingredients"":""1 large egg, beaten""},{""ingredients"":""flour, for dusting""},{""ingredients"":""olive oil, for frying""}]","[{""method"":""STEP 1""},{""method"":""Cook the potatoes in boiling water until just tender. Drain well and return to the pan on a low heat. Heat for another minute or two to evaporate excess liquid. Mash the potato with a small knob of butter. Allow to cool.""},{""method"":""STEP 2""},{""method"":""Put the fish spring onions and milk in a shallow dish, cover with cling film and cook in the microwave for 1 ½ - 2 mins until just cooked. If you don’t have a microwave, put everything in a saucepan and gently cook until just opaque and cooked through.""},{""method"":""STEP 3""},{""method"":""Drain the fish and spring onions through a fine sieve. Gently mix through the potatoes, avoiding breaking up the fish too much, along with the sweetcorn, cheddar and a generous grind of black pepper. Form into 6 - 8 patties. The cooler the mash potato is when you do this, the easier it will be to form the patties as the mixture will be very soft when warm.""},{""method"":""STEP 4""},{""method"":""Pour the egg on one plate and scatter flour on the other. Dip the patties in egg and then flour and arrange on a sheet of baking paper on a tray. Put the patties in the fridge for at least half an hour to firm up if the patties feel very soft. At this point you can freeze the patties, wrapped individually. Defrost throughly before moving onto the next stage.""},{""method"":""STEP 5""},{""method"":""Heat a large frying pan with a generous glug of olive oil. When the oil is hot, carefully lower the fish cakes into the pan. Cook for 5 - 7 minutes or until golden brown underneath and then carefully flip them over. Fry for another 5 - 7 minutes or until golden on the bottom and heated all the way through.""}]"
"1614352235-5475","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Curried chicken & new potato traybake","https://www.bbcgoodfood.com/recipes/curried-chicken-new-potato-traybake","Curried chicken & new potato traybake","",""
"1614352124-5438","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/3","Chicken & sweet potato curry","https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-curry","","[{""ingredients"":""1 tbsp sunflower oil""},{""ingredients"":""1 onion, chopped""},{""ingredients"":""450g boneless, skinless chicken thigh, cut into bite-sized pieces""},{""ingredients"":""165g jar korma paste""},{""ingredients"":""2 garlic cloves, crushed""},{""ingredients"":""500g sweet potato, cut into small chunks""},{""ingredients"":""400g can chopped tomato""},{""ingredients"":""100g baby spinach""},{""ingredients"":""basmati rice, to serve""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a pan, add the onion and cook over a low heat for about 5 mins until softened. Increase the heat slightly, add the chicken pieces and brown.""},{""method"":""STEP 2""},{""method"":""Stir in the curry paste and garlic, cooking for 2 mins before adding 100ml water, the sweet potatoes and chopped tomatoes. Simmer for 20-30 mins until the chicken is cooked through and the sweet potato is tender – add a splash more water if it starts to look dry. Season to taste and add the spinach, removing the pan from the heat and stirring until the spinach has wilted. Serve with basmati rice.""}]"
"1614352288-5499","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Orzo & tomato soup","https://www.bbcgoodfood.com/recipes/orzo-tomato-soup","Orzo & tomato soup","",""
"1614351979-5385","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","","","Slow-cooker chicken casserole","https://www.bbcgoodfood.com/recipes/slow-cooker-chicken-casserole","Slow-cooker chicken casserole","",""
"1614352041-5407","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/4","Nutty chicken curry","https://www.bbcgoodfood.com/recipes/nutty-chicken-curry","Nutty chicken curry","",""
"1614352225-5471","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Easy classic lasagne","https://www.bbcgoodfood.com/recipes/classic-lasagne","Easy classic lasagne","",""
"1614352283-5498","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Crispy cod fingers with wedges & dill slaw","https://www.bbcgoodfood.com/recipes/crispy-cod-fingers-wedges-dill-slaw","","[{""ingredients"":""3 large sweet potatoes (700g), scrubbed and cut into wedges""},{""ingredients"":""½ tbsp sunflower oil , plus a little extra""},{""ingredients"":""¼ large red cabbage""},{""ingredients"":""½ medium red onion , finely sliced""},{""ingredients"":""6 large cornichons , quartered""},{""ingredients"":""3 tbsp Greek yogurt or mayonnaise""},{""ingredients"":""25g dill , finely chopped""},{""ingredients"":""4 skinned  cod fillets (160g per fillet)""},{""ingredients"":""2 large eggs""},{""ingredients"":""100g fresh breadcrumbs""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/180C fan/gas 6. In a bowl, toss the wedges with the oil, 1 tsp salt and 1/4 tsp pepper. Transfer to a baking sheet and roast for 25-30 mins, turning halfway through. The wedges should be crisp and golden brown.""},{""method"":""STEP 2""},{""method"":""Meanwhile, make the slaw. Remove the cabbage’s white core and discard. Slice the leaves as finely as possible and put in a large mixing bowl with the onion and cornichons. In another bowl, combine the yogurt or mayonnaise with the dill and 2 tbsp of the cornichons’ pickling liquid. Mix the dressing with the other slaw ingredients until everything is well coated, then set aside.""},{""method"":""STEP 3""},{""method"":""Heat grill to high. Slice each cod fillet into two or three fingers. Beat the eggs lightly in a shallow bowl and tip the breadcrumbs into a separate bowl with a good pinch of salt and pepper. Dip each cod finger in the egg and then in the breadcrumbs, and place on an oiled baking sheet. Grill for 6-7 mins or until cooked through and golden. Serve with the crispy wedges and a generous helping of the dill pickle slaw.""}]"
"1614352176-5457","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/3","Sausage & squash risotto","https://www.bbcgoodfood.com/recipes/golden-squash-sausage-risotto","Sausage & squash risotto","",""
"1614352007-5396","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/4","Creamy chicken, squash & pecan pasta","https://www.bbcgoodfood.com/recipes/creamy-chicken-squash-pecan-pasta","","[{""ingredients"":""1l chicken stock""},{""ingredients"":""½ butternut squash , peeled and chopped into small chunks""},{""ingredients"":""2 chicken breasts""},{""ingredients"":""400g pasta (we used casarecce)""},{""ingredients"":""50g cream cheese""},{""ingredients"":""75g pecans , chopped""},{""ingredients"":""small pack flat-leaf parsley , chopped""},{""ingredients"":""25g parmesan grated, plus extra to serve""}]","[{""method"":""STEP 1""},{""method"":""Pour the stock into a pan and bring to a simmer. Add the squash and chicken, cover and bubble gently for 15 mins, or until the chicken and squash are cooked. If the chicken cooks first, remove from the pan, set aside and keep boiling the squash until tender. Scoop the squash out with a slotted spoon, leaving just the stock in the pan.""},{""method"":""STEP 2""},{""method"":""Bring the stock back to the boil and add the pasta; the liquid should just cover the pasta. Cook, stirring regularly, until the pasta is just tender and most of the stock has been absorbed (top up with water if necessary). Shred the chicken.""},{""method"":""STEP 3""},{""method"":""Return the squash to the pan and add the cream cheese, pecans, parsley and parmesan. Simmer for another min or two, then add the chicken. Season and serve with extra parmesan, if you like.""}]"
"1614352262-5488","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Double bean & roasted pepper chilli","https://www.bbcgoodfood.com/recipes/double-bean-roasted-pepper-chilli","","[{""ingredients"":""2 onions, chopped""},{""ingredients"":""2 celery sticks, finely chopped""},{""ingredients"":""2 yellow or orange peppers, finely chopped""},{""ingredients"":""2 tbsp sunflower oil or rapeseed oil""},{""ingredients"":""2 x 460g jars roasted red peppers""},{""ingredients"":""2 tsp chipotle paste""},{""ingredients"":""2 tbsp red wine vinegar""},{""ingredients"":""1 tbsp cocoa powder""},{""ingredients"":""1 tbsp dried oregano""},{""ingredients"":""1 tbsp sweet smoked paprika""},{""ingredients"":""2 tbsp ground cumin""},{""ingredients"":""1 tsp ground cinnamon""},{""ingredients"":""2 x 400g cans chopped tomatoes""},{""ingredients"":""400g can refried beans""},{""ingredients"":""3 x 400g cans kidney beans, drained and rinsed""},{""ingredients"":""2 x 400g cans  black beans, drained and rinsed""}]","[{""method"":""STEP 1""},{""method"":""Put the onions, celery and chopped peppers with the oil in your largest flameproof casserole dish or heavy-based saucepan, and fry gently over a low heat until soft but not coloured.""},{""method"":""STEP 2""},{""method"":""Drain both jars of peppers over a bowl to catch the juices. Put a quarter of the peppers into a food processor with the chipotle paste, vinegar, cocoa, dried spices and herbs. Whizz to a purée, then stir into the softened veg and cook for a few mins.""},{""method"":""STEP 3""},{""method"":""Add the tomatoes and refried beans with 1 can water and the reserved pepper juice. Simmer for 1 hr until thickened, smoky and the tomato chunks have broken down to a smoother sauce.""},{""method"":""STEP 4""},{""method"":""At this stage you can cool and chill the sauce if making ahead. Otherwise add the kidney and black beans, and the remaining roasted peppers, cut into bite-sized pieces, then reheat. (This makes a large batch, so once the sauce is ready it might be easier to split it between two pans when you add the beans and peppers.) Once bubbling and the beans are hot, season to taste and serve.""}]"
"1614352288-5500","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/family-meal-recipes/2","Orzo & tomato soup","https://www.bbcgoodfood.com/recipes/orzo-tomato-soup","","[{""ingredients"":""2 tbsp olive oil""},{""ingredients"":""1 onion, chopped""},{""ingredients"":""2 celery sticks, chopped""},{""ingredients"":""2 garlic cloves, crushed""},{""ingredients"":""1 tbsp tomato purée""},{""ingredients"":""400g can chopped tomatoes""},{""ingredients"":""400g can chickpeas""},{""ingredients"":""150g orzo pasta""},{""ingredients"":""700ml vegetable stock""},{""ingredients"":""2 tbsp basil pesto""},{""ingredients"":""crusty bread, to serve""}]","[{""method"":""STEP 1""},{""method"":""Heat 1 tbsp olive oil in a large saucepan. Add the onion and celery and fry for 10-15 mins, or until starting to soften, then add the garlic and cook for 1 min more. Stir in all the other ingredients, except for the pesto and remaining oil, and bring to the boil.""},{""method"":""STEP 2""},{""method"":""Reduce the heat and leave to simmer for 6-8 mins, or until the orzo is tender. Season to taste, then ladle into bowls.""},{""method"":""STEP 3""},{""method"":""Stir the remaining oil with the pesto, then drizzle over the soup. Serve with chunks of crusty bread.""}]"
