web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614353135-5756","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Sweet potatoes with mushrooms & rosemary","https://www.bbcgoodfood.com/recipes/sweet-potatoes-mushrooms-rosemary","","[{""ingredients"":""2 sweet potatoes , about 300g/10oz each""},{""ingredients"":""1 tbsp olive oil""},{""ingredients"":""200g chestnut mushroom , halved""},{""ingredients"":""1 tsp chopped fresh rosemary  or ½ tsp dried""},{""ingredients"":""2 tbsp freshly grated parmesan , (or vegetarian alternative)""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/fan 180C/gas 6. Prick the potatoes several times with a fork, then microwave on High for 8-10 mins, turning once, until tender. Meanwhile, heat the oil in a non-stick pan, add the mushrooms and rosemary and cook over a fairly high heat, stirring, until the mushrooms are tender and lightly coloured. Season to taste.""},{""method"":""STEP 2""},{""method"":""Put the potatoes in the oven and roast for 15 mins until the skins start to crisp. Split open and spoon over the mushrooms. Sprinkle with Parmesan to serve.""}]"
"1614353174-5774","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Citrus salmon salad","https://www.bbcgoodfood.com/recipes/citrus-salmon-salad","","[{""ingredients"":""2 salmon fillets""},{""ingredients"":""1 large grapefruit""},{""ingredients"":""100g bag watercress""},{""ingredients"":""½ pack feta""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/180C fan/ gas 6 and roast the salmon for 8 mins. Meanwhile, segment the grapefruit and mix the juices with 2 tbsp extra virgin olive oil to make a dressing.""},{""method"":""STEP 2""},{""method"":""Toss the watercress with the grapefruit segments, dressing and feta, and serve with the salmon, flaked into large pieces.""}]"
"1614352963-5699","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","","","Vegetarian chilli","https://www.bbcgoodfood.com/recipes/veggie-chilli","Vegetarian chilli","",""
"1614352949-5693","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","","","Sausages with pesto mash","https://www.bbcgoodfood.com/recipes/sausage-pesto-mash","Sausages with pesto mash","",""
"1614353153-5764","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Warm chicken noodle salad","https://www.bbcgoodfood.com/recipes/warm-chicken-noodle-salad","","[{""ingredients"":""50g bundle of rice noodles  (we used Sharwood's Thai stir-fry noodles)""},{""ingredients"":""100g sugar snap peas , halved lengthways""},{""ingredients"":""1 small red pepper , seeded and thinly sliced""},{""ingredients"":""handful fresh basil""},{""ingredients"":""2 cooked chicken breasts""},{""ingredients"":""3 tbsp olive oil""},{""ingredients"":""finely grated zest and juice of ½ lemon""},{""ingredients"":""1 heaped tbsp mayonnaise""}]","[{""method"":""STEP 1""},{""method"":""Soak the noodles: Boil the kettle and tip the rice noodles into a heatproof bowl. Pour over boiling water to cover. Leave noodles to soak for 4 minutes.""},{""method"":""STEP 2""},{""method"":""Whisk and toss: Meanwhile, make the dressing. Whisk together the olive oil, lemon zest and juice and mayonnaise, then season if you want to. Drain the noodles and return to the bowl. Throw in the sugar snaps, red pepper and basil. Pour in half the dressing and gently toss.""},{""method"":""STEP 3""},{""method"":""To serve: Divide the noodles between two bowls. Slice the chicken breasts and arrange on top of the noodles. Drizzle over the remaining dressing and serve.""}]"
"1614353033-5724","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","","","Butter bean & chorizo stew","https://www.bbcgoodfood.com/recipes/butter-bean-chorizo-stew","","[{""ingredients"":""200g cooking chorizo""},{""ingredients"":""2 x 400g cans chopped tomatoes""},{""ingredients"":""2 x 400g cans drained butter beans""},{""ingredients"":""1 tub fresh pesto""}]","[{""method"":""STEP 1""},{""method"":""Slice the chorizo and tip into a large saucepan over a medium heat. Fry gently for 5 mins or until starting to turn dark brown. Add the tomatoes and butter beans, bring to the boil, then simmer for 10 mins. Swirl through the pesto, season lightly and ladle into four bowls.""}]"
"1614352949-5694","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","","","Sausages with pesto mash","https://www.bbcgoodfood.com/recipes/sausage-pesto-mash","","[{""ingredients"":""3 large white potatoes""},{""ingredients"":""olive oil , for frying""},{""ingredients"":""4 pork sausages""},{""ingredients"":""200g cherry tomatoes on the vine""},{""ingredients"":""½ tub fresh pesto""}]","[{""method"":""STEP 1""},{""method"":""Peel and quarter the potatoes, then cook in a large pan of salted, boiling water for 15 mins. Drain and set aside.""},{""method"":""STEP 2""},{""method"":""Pour a glug of olive oil into a large frying pan over a medium heat and cook the sausages for 15 mins. Add the tomatoes to the pan for the final 5 mins. Mash the potatoes well and mix in the pesto. Season and serve with the sausages and tomatoes.""}]"
"1614352987-5709","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","","","Creamy tomato courgetti","https://www.bbcgoodfood.com/recipes/creamy-tomato-courgetti","Creamy tomato courgetti","",""
"1614353090-5742","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/3","Moroccan lamb","https://www.bbcgoodfood.com/recipes/moroccan-lamb","","[{""ingredients"":""500g lamb neck fillets, cut into bite-size pieces""},{""ingredients"":""2 tsp paprika""},{""ingredients"":""3 tsp ground cinnamon""},{""ingredients"":""2 x 400g/14oz cans chopped tomato with olive oil and garlic""},{""ingredients"":""1 tbsp finely chopped parsley, plus extra to serve""}]","[{""method"":""STEP 1""},{""method"":""Heat a large, non-stick frying pan. Cook the lamb well on all sides without adding extra oil. Tip in the spices, then fry for 1 min more until aromatic.""},{""method"":""STEP 2""},{""method"":""Pour in the chopped tomatoes and parsley, bring to the boil, then simmer gently, with a lid on, for 30 mins or until the lamb is tender. Serve sprinkled with more parsley.""}]"
"1614353130-5754","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Sizzled sausage pasta","https://www.bbcgoodfood.com/recipes/sizzled-sausage-pasta","","[{""ingredients"":""400g pasta  shapes""},{""ingredients"":""6 good-quality sausages""},{""ingredients"":""140g sun-dried tomatoes""},{""ingredients"":""4 tbsp oil  from the sun-dried tomato jar""},{""ingredients"":""a generous handful of fresh parsley , coarsely chopped""}]","[{""method"":""STEP 1""},{""method"":""Cook the pasta in boiling salted water according to the packet instructions or until tender.""},{""method"":""STEP 2""},{""method"":""Peel the skins off the sausages and chop the sausage meat into small hazelnut-sized pieces. Chop the sun-dried tomatoes into small chunks. Heat a tablespoon of the sun-dried tomato oil in a large frying pan (big enough to take the pasta later) and sizzle the sausage pieces for 8-10 minutes, stirring occasionally, until they’re crumbly and golden. Stir in the sun-dried tomato chunks and the remaining oil, and heat everything through.""},{""method"":""STEP 3""},{""method"":""When the pasta is ready, drain it well and toss into the sausage mixture with the parsley. Make sure everything is well mixed and coated with the oil. Season generously with salt and pepper, and serve straight from the pan.""}]"
"1614353206-5787","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Smoked salmon & pea frittata","https://www.bbcgoodfood.com/recipes/smoked-salmon-pea-frittata","Smoked salmon & pea frittata","",""
"1614353051-5730","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","","","Creamy pesto & kale pasta","https://www.bbcgoodfood.com/recipes/creamy-pesto-kale-pasta","","[{""ingredients"":""1 tbsp rapeseed oil""},{""ingredients"":""2 red onions , thinly sliced""},{""ingredients"":""300g kale""},{""ingredients"":""300g wholemeal  pasta (penne or mafalda work well)""},{""ingredients"":""4 tbsp reduced-fat cream cheese""},{""ingredients"":""4 tbsp fresh pesto or vegetarian alternative""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a large pan over a medium heat. Fry the onions for 10 mins until softened and beginning to caramelise. Add the kale and 100ml water, then cover and cook for 5 mins more, or until the kale has wilted.""},{""method"":""STEP 2""},{""method"":""Cook the pasta following pack instructions. Drain, reserving a little of the cooking water. Toss the pasta with the onion mixture, cream cheese and pesto, adding a splash of the reserved cooking water to loosen, if needed. Season.""}]"
"1614353045-5727","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","","","Smoked salmon & spinach gratin","https://www.bbcgoodfood.com/recipes/swedish-smoked-salmon-spinach-gratin","Smoked salmon & spinach gratin","",""
"1614353109-5748","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/3","Smoked duck & grilled peach salad","https://www.bbcgoodfood.com/recipes/smoked-duck-grilled-peach-salad","","[{""ingredients"":""3 tbsp extra virgin olive oil""},{""ingredients"":""1 tbsp sherry vinegar""},{""ingredients"":""4 peaches""},{""ingredients"":""100g watercress""},{""ingredients"":""50g smoked duck""}]","[{""method"":""STEP 1""},{""method"":""In a large bowl, mix together 3 tbsp extra virgin olive oil and 1 tbsp sherry vinegar with some seasoning.""},{""method"":""STEP 2""},{""method"":""Cut 4 peaches into quarters and griddle for 2-3 mins each side until charred and slightly caramelised. Toss 100g watercress with the dressing, then divide between bowls. Top with the peaches and 50g smoked duck.""}]"
"1614353187-5780","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Cheese & chilli melts","https://www.bbcgoodfood.com/recipes/cheese-chilli-melts","","[{""ingredients"":""250g strong cheddar , grated""},{""ingredients"":""4 tomatoes , roughly chopped""},{""ingredients"":""1 green or red chilli , deseeded and finely chopped""},{""ingredients"":""½ large bunch coriander , leaves roughly chopped""},{""ingredients"":""8 flour tortillas (we used Discovery)""},{""ingredients"":""oil , for brushing""}]","[{""method"":""STEP 1""},{""method"":""Put the cheese, tomatoes, chilli and coriander leaves into a bowl with some seasoning, then mix well.""},{""method"":""STEP 2""},{""method"":""Warm tortillas in the microwave according to pack instructions – this makes them more bendable. Divide the cheese mix over one half of each tortilla. Fold over the other half to make 8 half-moons, then press down to seal.""},{""method"":""STEP 3""},{""method"":""Brush the tops with a little oil, then sit, oil-side down, on a hot area of the barbecue. Cook for a couple of mins until crisp and golden, brush the uncooked side with oil, then flip over for another few mins. Slice into wedges, then pile onto a platter while you cook the rest.""}]"
"1614353166-5770","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Summer traybake chicken","https://www.bbcgoodfood.com/recipes/summer-traybake-chicken","","[{""ingredients"":""4 chicken breasts""},{""ingredients"":""1 tbsp olive oil""},{""ingredients"":""250g cherry tomatoes""},{""ingredients"":""4 tbsp pesto""}]","[{""method"":""STEP 1""},{""method"":""Put the chicken breasts in a large, shallow roasting tray and drizzle with olive oil. Grill for 10 mins, then add cherry tomatoes and grill for another 5 mins until chicken is cooked. Drizzle pesto over the top and serve.""}]"
"1614353219-5794","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Mustard-stuffed chicken","https://www.bbcgoodfood.com/recipes/mustard-stuffed-chicken","","[{""ingredients"":""125g ball mozzarella, torn into small pieces""},{""ingredients"":""50g strong cheddar, grated""},{""ingredients"":""1 tbsp wholegrain mustard""},{""ingredients"":""4 skinless boneless chicken breast fillets""},{""ingredients"":""8 smoked streaky bacon rashers""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/fan 180C/gas 6. Mix the cheeses and mustard together. Cut a slit into the side of each chicken breast, then stuff with the mustard mixture. Wrap each stuffed chicken breast with 2 bacon rashers – not too tightly, but enough to hold the chicken together. Season, place on a baking sheet and roast for 20-25 mins.""}]"
"1614353109-5747","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/3","Smoked duck & grilled peach salad","https://www.bbcgoodfood.com/recipes/smoked-duck-grilled-peach-salad","Smoked duck & grilled peach salad","",""
"1614353224-5796","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Prawn & coconut soup","https://www.bbcgoodfood.com/recipes/cheats-laksa","","[{""ingredients"":""3 tbsp Thai green curry paste""},{""ingredients"":""400ml can coconut milk""},{""ingredients"":""150g cooked prawns""},{""ingredients"":""250g pack courgetti""}]","[{""method"":""STEP 1""},{""method"":""Heat 1 tsp flavourless oil in a frying pan over a medium heat. Add the curry paste and cook for 1 min. Pour in the coconut milk, then leave to bubble away for a few mins before adding the prawns and courgetti. Cook for 1 min more to warm through, then divide between bowls.""}]"
"1614353145-5760","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/five-ingredients-or-less-recipes/2","Pan-fried camembert sandwich","https://www.bbcgoodfood.com/recipes/pan-fried-camembert-sandwich","","[{""ingredients"":""2 thick slices of white bread""},{""ingredients"":""wedge of camembert  or brie (about 85g/3oz)""},{""ingredients"":""a spoonful of cranberry  sauce""},{""ingredients"":""a few drops of balsamic vinegar""},{""ingredients"":""butter""}]","[{""method"":""STEP 1""},{""method"":""Butter the bread. Put a wedge of camembert or brie on the unbuttered side of one slice of bread. Top with a spoonful of cranberry sauce. Drizzle with a few drops of balsamic vinegar, if you have some.""},{""method"":""STEP 2""},{""method"":""Put the second slice of bread on top, buttered side out. Fry in a hot non-stick pan, pressing down with a fish slice, for a minute or two on each side, until golden brown and melting. Cut in half and eat straightaway.""}]"
