web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614354793-6129","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Indian chickpea & vegetable soup","https://www.bbcgoodfood.com/recipes/indian-chickpea-vegetable-soup","Indian chickpea & vegetable soup","",""
"1614354604-6086","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Curried spinach & lentil soup","https://www.bbcgoodfood.com/recipes/curried-spinach-lentil-soup","","[{""ingredients"":""2 tbsp rapeseed oil""},{""ingredients"":""1 onion , finely chopped""},{""ingredients"":""2 large garlic cloves , crushed""},{""ingredients"":""¼ tsp hot  chilli powder""},{""ingredients"":""1 tsp cumin seeds""},{""ingredients"":""1 tbsp medium curry powder""},{""ingredients"":""160g dried brown lentils""},{""ingredients"":""1.2l low-salt veg stock""},{""ingredients"":""large bunch coriander""},{""ingredients"":""30g unsalted cashew nuts , toasted""},{""ingredients"":""2 lemons , zested and juiced""},{""ingredients"":""500g spinach""}]","[{""method"":""STEP 1""},{""method"":""Heat 1 tbsp oil in a large saucepan. Add the onion and fry for 8 mins until soft and translucent. Stir in half the garlic, the chilli, cumin and curry powder and cook for 1 min more. Add the lentils and stock, then cover and simmer for 30 mins over a medium-low heat.""},{""method"":""STEP 2""},{""method"":""Put the coriander, remaining oil and garlic, the cashews and lemon zest in a food processor and blitz with 1-2 tbsp water until semi-smooth. Spoon the chutney into a bowl and set aside.""},{""method"":""STEP 3""},{""method"":""Stir the spinach into the soup and cook for 5 mins, or until wilted. Tip half the soup into a blender and blitz until smooth, then return this to the pan. Stir through lemon juice to taste.""},{""method"":""STEP 4""},{""method"":""Ladle the soup into bowls and top with generous dollops of the cashew chutney.""}]"
"1614354847-6152","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Moroccan roasted vegetable soup","https://www.bbcgoodfood.com/recipes/moroccan-roasted-vegetable-soup","","[{""ingredients"":""1 red onion, cut into 8 wedges""},{""ingredients"":""300g carrot, cut into 2cm chunks""},{""ingredients"":""300g parsnip, cut into 2cm chunks""},{""ingredients"":""300g peeled butternut squash, cut into 2cm chunks""},{""ingredients"":""1 small potato, cut into 2cm chunks""},{""ingredients"":""2 garlic cloves""},{""ingredients"":""1 tbsp ras el hanout""},{""ingredients"":""1 ½ tbsp olive oil""},{""ingredients"":""1.3l hot vegetable stock""},{""ingredients"":""6 tbsp Greek-style yogurt and 1 tbsp finely chopped mint, to serve (optional)""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/180C fan/gas 6. Tip all the vegetables and the garlic into a roasting tin. Sprinkle over the ras el hanout and some seasoning, drizzle over the oil and give everything a good stir. Roast for 30-35 mins, turning the vegetables over halfway, until they’re tender and starting to caramelise a little.""},{""method"":""STEP 2""},{""method"":""Transfer the roasted veg to a large saucepan, pour over the hot stock and simmer for 5 mins. Purée the soup in a food processor, or in the pan with a hand blender, until smooth, then ladle into a flask for work. If eating at home, serve with a dollop of yogurt, a scattering of mint and a grinding of black pepper.""}]"
"1614354788-6128","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Sherried squash soup","https://www.bbcgoodfood.com/recipes/sherried-squash-soup","","[{""ingredients"":""1 large onion , halved""},{""ingredients"":""4 tbsp  dry (fino) sherry""},{""ingredients"":""1kg butternut squash  peeled, deseeded and chopped""},{""ingredients"":""600ml hot  vegetable stock  (we like Marigold)""},{""ingredients"":""seed bread croûtons  and flat leaf parsley""},{""ingredients"":""2 tbsp olive oil""}]","[{""method"":""STEP 1""},{""method"":""Fry the onion in the oil for 5 mins until softened. Add the sherry and squash and sizzle for 1-2 mins. Pour in the stock, then cover and simmer for 20 mins until the squash is tender when pierced with a knife.""},{""method"":""STEP 2""},{""method"":""Whizz in a food processor until smooth. Will keep in the fridge for 2 days, or freeze for 6 weeks. When ready to eat, reheat until bubbling and serve in small portions topped with seed-bread croûtons (see above right) and a parsley sprig.""}]"
"1614354737-6110","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Prawn & fennel bisque","https://www.bbcgoodfood.com/recipes/prawn-fennel-bisque","","[{""ingredients"":""450g raw tiger prawn  in their shells""},{""ingredients"":""4 tbsp olive oil""},{""ingredients"":""1 large onion , chopped""},{""ingredients"":""1 large fennel bulb , chopped, fronds reserved""},{""ingredients"":""2 carrots , chopped""},{""ingredients"":""150ml dry white wine""},{""ingredients"":""1 tbsp brandy""},{""ingredients"":""400g can  chopped tomato""},{""ingredients"":""1l fish stock""},{""ingredients"":""2 generous pinches paprika""},{""ingredients"":""150ml pot double cream""},{""ingredients"":""8 tiger prawns , shelled, but tail tips left on (optional)""},{""ingredients"":""fennel  fronds (optional)""}]","[{""method"":""STEP 1""},{""method"":""Shell the prawns, then fry the shells in the oil in a large pan for about 5 mins. Add the onion, fennel and carrots and cook for about 10 mins until the veg start to soften. Pour in the wine and brandy, bubble hard for about 1 min to drive off the alcohol, then add the tomatoes, stock and paprika. Cover and simmer for 30 mins. Meanwhile, chop the prawns.""},{""method"":""STEP 2""},{""method"":""Blitz the soup as finely as you can with a stick blender or food processor, then press through a sieve into a bowl. Spend a bit of time really working the mixture through the sieve as this will give the soup its velvety texture.""},{""method"":""STEP 3""},{""method"":""Tip back into a clean pan, add the prawns and cook for 10 mins, then blitz again until smooth. You can make and chill this a day ahead or freeze it for 1 month. Thaw ovenight in the fridge. To serve, gently reheat in a pan with the cream. If garnishing, cook the 8 prawns in a little butter. Spoon into small bowls and top with the prawns and snipped fennel fronds.""}]"
"1614354847-6151","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Moroccan roasted vegetable soup","https://www.bbcgoodfood.com/recipes/moroccan-roasted-vegetable-soup","Moroccan roasted vegetable soup","",""
"1614354604-6085","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Curried spinach & lentil soup","https://www.bbcgoodfood.com/recipes/curried-spinach-lentil-soup","Curried spinach & lentil soup","",""
"1614354871-6161","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Acquacotta","https://www.bbcgoodfood.com/recipes/acquacotta","Acquacotta","",""
"1614354729-6107","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Hot & sour broth with prawns","https://www.bbcgoodfood.com/recipes/hot-sour-broth-prawns","Hot & sour broth with prawns","",""
"1614354559-6077","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","","","Winter vegetable & lentil soup","https://www.bbcgoodfood.com/recipes/winter-vegetable-lentil-soup","Winter vegetable & lentil soup","",""
"1614354569-6079","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","","","Spiced lentil & butternut squash soup","https://www.bbcgoodfood.com/recipes/spiced-lentil-butternut-squash-soup","Spiced lentil & butternut squash soup","",""
"1614354744-6111","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Chinese pork one-pot","https://www.bbcgoodfood.com/recipes/chinese-pork-one-pot","Chinese pork one-pot","",""
"1614354542-6071","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","","","Cauliflower soup","https://www.bbcgoodfood.com/recipes/cauliflower-soup","Cauliflower soup","",""
"1614354807-6135","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Courgette, potato & cheddar soup","https://www.bbcgoodfood.com/recipes/courgette-potato-cheddar-soup","Courgette, potato & cheddar soup","",""
"1614354517-6065","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","","","Celeriac, hazelnut & truffle soup","https://www.bbcgoodfood.com/recipes/celeriac-hazelnut-truffle-soup","Celeriac, hazelnut & truffle soup","",""
"1614354856-6155","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Broccoli and kale green soup","https://www.bbcgoodfood.com/recipes/alkalising-green-soup","Broccoli and kale green soup","",""
"1614354443-6038","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","","","Carrot & ginger soup","https://www.bbcgoodfood.com/recipes/carrot-ginger-soup","","[{""ingredients"":""1 tbsp rapeseed oil""},{""ingredients"":""1 large onion, chopped""},{""ingredients"":""2 tbsp coarsely grated ginger""},{""ingredients"":""2 garlic cloves, sliced""},{""ingredients"":""½ tsp ground nutmeg""},{""ingredients"":""850ml vegetable stock""},{""ingredients"":""500g carrot (preferably organic), sliced""},{""ingredients"":""400g can cannellini beans (no need to drain)""},{""ingredients"":""4 tbsp almonds in their skins, cut into slivers""},{""ingredients"":""sprinkle of nutmeg""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a large pan, add the onion, ginger and garlic, and fry for 5 mins until starting to soften. Stir in the nutmeg and cook for 1 min more.""},{""method"":""STEP 2""},{""method"":""Pour in the stock, add the carrots, beans and their liquid, then cover and simmer for 20-25 mins until the carrots are tender.""},{""method"":""STEP 3""},{""method"":""Scoop a third of the mixture into a bowl and blitz the remainder with a hand blender or in a food processor until smooth. Return everything to the pan and heat until bubbling. Serve topped with the almonds and nutmeg.""}]"
"1614354532-6070","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","","","Celery soup","https://www.bbcgoodfood.com/recipes/celery-soup","","[{""ingredients"":""2 tbsp olive oil""},{""ingredients"":""300g celery, sliced, with tough strings removed""},{""ingredients"":""1 garlic clove, peeled""},{""ingredients"":""200g potatoes, peeled and cut into chunks""},{""ingredients"":""500ml vegetable stock""},{""ingredients"":""100ml milk""},{""ingredients"":""crusty bread, to serve""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a large saucepan over a medium heat, tip in the celery, garlic and potatoes and coat in the oil. Add a splash of water and a big pinch of salt and cook, stirring regularly for 15 mins, adding a little more water if the veg begins to stick.""},{""method"":""STEP 2""},{""method"":""Pour in the vegetable stock and bring to the boil, then turn the heat down and simmer for 20 mins further, until the potatoes are falling apart and the celery is soft. Use a stick blender to purée the soup, then pour in the milk and blitz again. Season to taste. Serve with crusty bread.""}]"
"1614354866-6159","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Mexican-style bean soup with shredded chicken & lime","https://www.bbcgoodfood.com/recipes/mexican-bean-soup-shredded-chicken-lime","Mexican-style bean soup with shredded chicken & lime","",""
"1614354485-6054","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","","","Lentil soup","https://www.bbcgoodfood.com/recipes/lentil-soup","","[{""ingredients"":""2l vegetable or ham stock""},{""ingredients"":""150g red lentils""},{""ingredients"":""6 carrots, finely chopped""},{""ingredients"":""2 medium leeks, sliced (about 300g)""},{""ingredients"":""small handful of chopped  parsley, to serve""}]","[{""method"":""STEP 1""},{""method"":""Heat the stock in a large pan and add the lentils. Bring to the boil and allow the lentils to soften for a few minutes.""},{""method"":""STEP 2""},{""method"":""Add the carrots and leeks and season (don't add salt if you use ham stock as it will make it too salty). Bring to the boil, then reduce the heat, cover and simmer for 45-60 mins until the lentils have broken down. Scatter over the parsley and serve with buttered bread, if you like.""}]"
"1614354637-6091","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Mexican chicken & wild rice soup","https://www.bbcgoodfood.com/recipes/mexican-chicken-wild-rice-soup","Mexican chicken & wild rice soup","",""
"1614354871-6162","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/2","Acquacotta","https://www.bbcgoodfood.com/recipes/acquacotta","","[{""ingredients"":""3 tbsp olive oil""},{""ingredients"":""3 celery sticks, chopped""},{""ingredients"":""2 small carrots , chopped""},{""ingredients"":""1 red onion , finely chopped""},{""ingredients"":""2 garlic cloves , finely chopped""},{""ingredients"":""2 tsp thyme leaves , plus extra to serve""},{""ingredients"":""50g dried porcini mushrooms""},{""ingredients"":""225g plum tomatoes , deseeded and chopped""},{""ingredients"":""850ml chicken stock""},{""ingredients"":""2 tbsp chopped parsley""},{""ingredients"":""3 slices good crusty bread , toasted and torn into chunks""},{""ingredients"":""6 eggs""}]","[{""method"":""STEP 1""},{""method"":""Heat the olive oil in a large saucepan and gently fry the celery, carrots, onion, garlic and thyme for 10-15 mins until softened. Meanwhile, cover the porcini with hot water and soak for 15 mins until softened and swollen. Drain the mushrooms, reserving the soaking liquid, and roughly chop. Add to the softened vegetables along with the soaking liquid and cook for another 5 mins.""},{""method"":""STEP 2""},{""method"":""Stir in the tomatoes and cook for 10 mins until they begin to break down, then pour in the stock and bring to a gentle simmer.""},{""method"":""STEP 3""},{""method"":""Poach the 6 eggs in a separate large saucepan of simmering water for 3-4 mins until set, then remove with a slotted spoon. Add the parsley and a little seasoning to the soup, and mix in the torn-up toasted bread. Divide the soup between 6 bowls and place an egg on top of each. Serve scattered with extra thyme.""}]"
"1614354626-6089","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Spiced red lentil soup","https://www.bbcgoodfood.com/recipes/spiced-red-lentil-soup","Spiced red lentil soup","",""
"1614354668-6096","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Salmon noodle soup","https://www.bbcgoodfood.com/recipes/salmon-noodle-soup","","[{""ingredients"":""1l low-salt chicken stock""},{""ingredients"":""2 tsp Thai red curry paste""},{""ingredients"":""100g flat rice noodle""},{""ingredients"":""150g pack shiitake mushroom , sliced""},{""ingredients"":""125g pack baby corn , sliced""},{""ingredients"":""2 skinless salmon fillets , sliced""},{""ingredients"":""juice 2 limes""},{""ingredients"":""1 tbsp reduced-salt soy sauce""},{""ingredients"":""pinch brown sugar""},{""ingredients"":""small bunch coriander , chopped""}]","[{""method"":""STEP 1""},{""method"":""Pour the stock into a large pan, bring to the boil, then stir in the curry paste. Add the noodles and cook for 8 mins. Tip in the mushrooms and corn and cook for 2 mins more.""},{""method"":""STEP 2""},{""method"":""Add the salmon to the pan and cook for 3 mins or until cooked through. Remove from the heat and stir in the lime juice, soy sauce and a pinch of sugar. Ladle into 4 bowls and sprinkle over the coriander just before you serve.""}]"
"1614354680-6097","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/healthy-soup-recipes/3","Potato & Savoy cabbage soup with bacon","https://www.bbcgoodfood.com/recipes/potato-savoy-cabbage-soup-bacon","Potato & Savoy cabbage soup with bacon","",""
