web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614352518-5552","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Macaroni cheese lasagne","https://www.bbcgoodfood.com/recipes/macaroni-cheese-lasagne","","[{""ingredients"":""2 tbsp olive oil""},{""ingredients"":""400g lean beef mince""},{""ingredients"":""50g smoked pancetta, chopped""},{""ingredients"":""½ onion, finely chopped""},{""ingredients"":""½ celery stick, finely chopped""},{""ingredients"":""½ carrot, finely chopped""},{""ingredients"":""1 garlic clove, crushed""},{""ingredients"":""150ml red wine""},{""ingredients"":""1 tbsp tomato purée""},{""ingredients"":""400g can chopped tomatoes""},{""ingredients"":""250ml beef stock""},{""ingredients"":""2 bay leaves""},{""ingredients"":""1 rosemary sprig""},{""ingredients"":""1 tsp sugar""},{""ingredients"":""400g macaroni""},{""ingredients"":""80g grated mozzarella""},{""ingredients"":""a few whole basil leaves, to serve (optional)""},{""ingredients"":""50g butter""},{""ingredients"":""50g plain flour""},{""ingredients"":""2 tsp English mustard""},{""ingredients"":""800ml semi-skimmed milk""},{""ingredients"":""small grating of nutmeg""},{""ingredients"":""100g grated parmesan""},{""ingredients"":""100g mature cheddar, grated""}]","[{""method"":""STEP 1""},{""method"":""Heat half the oil in a large, heavy-based frying pan or casserole dish over a medium-high heat, and fry the mince and pancetta until golden. Transfer to a bowl using a slotted spoon and set aside.""},{""method"":""STEP 2""},{""method"":""Add the remaining oil to the pan and fry the onion, celery and carrot for 10 mins until just softened. Add the garlic and cook for 1 min more, then return the meat to the pan.Tip in the wine, bring to a simmer and cook until the mixture is reduced by half. Stir in the tomato purée, tomatoes, stock, bay, rosemary and sugar. Simmer, covered, for 30 mins, then remove the lid and simmer uncovered for another 10 mins until reduced. The ragu will keep in the freezer for up to two months. Leave to cool completely before freezing.""},{""method"":""STEP 3""},{""method"":""Meanwhile, make the cheese sauce. Melt the butter in a saucepan until foaming, then stir in the flour and cook for 2 mins. Stir in the mustard, then remove from the heat and gradually whisk in the milk in small additions. Return the pan to the heat and simmer for 5-6 mins, whisking continuously until thick and smooth. Add the nutmeg, parmesan and 80g of the cheddar, then season to taste.""},{""method"":""STEP 4""},{""method"":""Heat the oven to 200C/180C fan/gas 6, and cook the macaroni in a large pan of boiling water for 5 mins. Drain, then stir into the cheese sauce. Spread the ragu into the base of a large rectangular baking dish (ours was 28 x 22 x 5cm), then spoon over the mac ‘n’ cheese and gently spread out using the back of a spoon to cover the ragu. Top with the remaining cheddar and the mozzarella, and bake for 25-30 mins until golden and bubbling. Leave to rest for 5 mins, then scatter over a few basil leaves to serve, if you like.""}]"
"1614352409-5518","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Hunter’s chicken","https://www.bbcgoodfood.com/recipes/hunters-chicken-0","","[{""ingredients"":""1 tbsp vegetable oil, plus extra for the tray""},{""ingredients"":""2 skinless chicken breasts""},{""ingredients"":""4 rashers smoked back bacon""},{""ingredients"":""1 red onion, sliced""},{""ingredients"":""½ pack runner beans, ends trimmed""},{""ingredients"":""2 carrots, peeled and sliced""},{""ingredients"":""50ml sticky BBQ sauce""},{""ingredients"":""25g grated parmesan""},{""ingredients"":""4 potatoes, peeled and chopped""},{""ingredients"":""100ml milk""},{""ingredients"":""2 tbsp cream cheese""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/180C fan/gas 6. Oil a tray, put the chicken breasts on it and cover each one with 2 bacon rashers. Put the chicken in the oven for 20-25 mins until cooked through.""},{""method"":""STEP 2""},{""method"":""While the chicken is cooking, fry the onion in 1 tbsp oil until golden brown and soft, then set aside. Put the potatoes in a large pan of boiling water and cook for 10-15 mins until soft. Put another smaller pan of water on the hob and bring to the boil while the potatoes are cooking. Once boiling, tip in the runner beans and carrots and cook for 8-10 mins until soft but with a little bite. Drain the potatoes and put them back in the pan with the milk and cream cheese, mash until smooth and stir though the fried onions.""},{""method"":""STEP 3""},{""method"":""Once the chicken is cooked, pour over the BBQ sauce and scatter over the parmesan and return to the oven for 2 mins until the cheese has melted. Serve with the mash, carrots and runner beans.""}]"
"1614352717-5622","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/3","Beer mac ‘n’ cheese","https://www.bbcgoodfood.com/recipes/beer-mac-n-cheese","","[{""ingredients"":""50g butter""},{""ingredients"":""2 garlic cloves, grated""},{""ingredients"":""50g spinach""},{""ingredients"":""500ml milk""},{""ingredients"":""250ml pale ale""},{""ingredients"":""220g macaroni""},{""ingredients"":""100g cheddar, grated""},{""ingredients"":""200g mozzarella, grated""}]","[{""method"":""STEP 1""},{""method"":""Heat the grill to its highest setting. In a flameproof casserole dish or metal frying pan, melt the butter and fry the garlic for 2 mins. Add the spinach and cook until it wilts, about 2 mins. Pour in the milk and beer and bring to a gentle bubble. Add the macaroni and stir intermittently for around 20 mins until the pasta is cooked and covered in sauce.""},{""method"":""STEP 2""},{""method"":""Stir in the cheddar and half the mozzarella. When it starts to melt, sprinkle the remaining mozzarella on top and put it in the oven for around 7-10 mins or until browned on top and sensational underneath.""}]"
"1614352902-5692","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/2","Steak & chips pie","https://www.bbcgoodfood.com/recipes/steak-chips-pie","","[{""ingredients"":""2 tbsp sunflower oil , plus extra for the dish""},{""ingredients"":""750g-1kg braising steak  (or topside) sliced into 6 thin steaks (buy a joint and do it yourself if you can’t find any already sliced)""},{""ingredients"":""2 onions , chopped""},{""ingredients"":""4 medium carrots , chopped""},{""ingredients"":""1 tsp treacle , sugar or golden caster sugar""},{""ingredients"":""1 tbsp plain flour""},{""ingredients"":""175ml red wine""},{""ingredients"":""2 beef stock cubes diluted in 600ml hot water""},{""ingredients"":""small bunch thyme , half of the leaves picked for the pastry and reserved""},{""ingredients"":""3 bay leaves , tied together""},{""ingredients"":""500g block of shortcrust pastry""},{""ingredients"":""flour ,  for dusting""},{""ingredients"":""1 tsp dried porcini mushroom powder (optional)""},{""ingredients"":""thyme leaves , from the bunch used for the beef""},{""ingredients"":""800g frozen oven chips""}]","[{""method"":""STEP 1""},{""method"":""Up to three days before, braise the steak. Heat oven to 160C/140C fan/gas 3. Heat half the oil in a flameproof casserole pan and brown the steaks really well on either side, then set aside. Add the onions and carrots to the pan, drizzle over a little more oil, then cook over a low heat for 5 mins until coloured. Drizzle over the treacle or add the sugar, and scatter in the flour, stirring until you have a brown paste clinging to the vegetables. Tip the meat and any juices back into the pan and give it all a good stir. Pour over the wine and stock, season, tuck in the herbs and bring everything to a simmer. Cover with a lid and cook in the oven for about two hours, or until the meat is tender, then leave to cool and chill until needed. Can be prepared up to two days ahead and chilled.""},{""method"":""STEP 2""},{""method"":""To make the pastry, roll out the block on a floured surface to the thickness of a £1 coin and scatter over the thyme leaves and mushroom powder. Fold the pastry into quarters and chill until needed. Or, to give the pastry a more interesting finish, scatter over the thyme and mushroom powder when you roll the pastry out to line the dish, rolling over them firmly so they stick. Can be prepared a day ahead and chilled.""},{""method"":""STEP 3""},{""method"":""Heat oven to 220C/200C fan/gas 7 and put a baking sheet in the oven. Oil a 24-28cm pie dish or tin (ideally with a lip) and dust well with flour. Roll out the pastry to a thick-ish round that will easily line the pie dish with a slight overhang, then line the dish. Lift the steak out of the gravy, then spoon in the vegetables and a little of the gravy and lay the steaks over the top to form an overlapping layer (serve any leftover gravy alongside in a small jug for pouring over). Pile the chips over the meat. Trim the edges of the pastry and crimp the edge. Bake for 40 mins until the chips and pie crust are golden – cover the chips loosely with foil if they are browning too quickly. Scatter over some salt then serve straight from the dish with the leftover gravy (reheated), and the rest of that bottle of red wine.""}]"
"1614352563-5567","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/4","Sprout, comté & walnut tart","https://www.bbcgoodfood.com/recipes/sprout-comte-walnut-tart","Sprout, comté & walnut tart","",""
"1614352731-5627","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/3","Mushroom rarebit with mash & thyme gravy","https://www.bbcgoodfood.com/recipes/mushroom-rarebit-mash-thyme-gravy","Mushroom rarebit with mash & thyme gravy","",""
"1614352528-5556","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Slow-cooked pork, cider & sage hotpot","https://www.bbcgoodfood.com/recipes/slow-cooked-pork-cider-sage-hotpot","","[{""ingredients"":""4 tbsp olive oil, plus a little extra""},{""ingredients"":""1kg diced pork shoulder""},{""ingredients"":""20g butter, cubed, plus a little extra""},{""ingredients"":""4 leeks, trimmed and thickly sliced""},{""ingredients"":""4 garlic cloves, crushed""},{""ingredients"":""3 tbsp plain flour""},{""ingredients"":""500ml dry cider""},{""ingredients"":""400ml chicken stock""},{""ingredients"":""2 bay leaves""},{""ingredients"":""½ small bunch parsley, finely chopped""},{""ingredients"":""small bunch sage, leaves picked, 5 left whole, the rest chopped""},{""ingredients"":""200ml single cream""},{""ingredients"":""400g Maris Piper or King Edward potatoes""},{""ingredients"":""400g sweet potatoes""}]","[{""method"":""STEP 1""},{""method"":""Heat half of the oil in a deep ovenproof frying pan, or flameproof casserole dish, and fry the pork pieces over a medium high heat in batches until seared all over, then transfer to a plate. Add another 1 tbsp oil to the pan, if you need to, while you’re cooking the batches. Once all the pork is seared, transfer to a plate and set aside.""},{""method"":""STEP 2""},{""method"":""Add another 1 tbsp oil to the pan with a little butter and fry half the leeks with a pinch of salt for 10 mins until tender. Add the garlic, fry for a minute, then stir in the flour.""},{""method"":""STEP 3""},{""method"":""Pour in the cider, a little at a time, stirring to pick up any bits stuck to the bottom of the pan and to combine everything. Add the stock, bay leaves and seared pork, then simmer, half-covered with a lid for 1-1½ hrs until the meat is just tender (it will later cook to the point of falling apart in the oven). Can be prepared a day ahead.""},{""method"":""STEP 4""},{""method"":""Heat the oven to 200C/180C fan/gas 6. Simmer uncovered for a few minutes to reduce the sauce, if you need to – it shouldn’t be too liquid or the potatoes will sink into the sauce. Stir in the parsley, chopped sage, remaining leeks, and the cream, then season well.""},{""method"":""STEP 5""},{""method"":""Peel both types of potatoes and cut into slices 2mm thick, by hand or using a mandoline. Alternate layers of potato and sweet potato in circles over the pie, or randomly, if you prefer. Dot the cubed butter over the top and bake for 1-1½ hrs until the potato is tender. Nestle in the whole sage leaves, brushed in a little oil, for the last 10 mins. Leave to rest for 10 mins before serving.""}]"
"1614352415-5519","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Next level mac ‘n’ cheese","https://www.bbcgoodfood.com/recipes/macaroni-cheese-marmite","Next level mac 'n' cheese","",""
"1614352528-5555","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Slow-cooked pork, cider & sage hotpot","https://www.bbcgoodfood.com/recipes/slow-cooked-pork-cider-sage-hotpot","Slow-cooked pork, cider & sage hotpot","",""
"1614352539-5559","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Next level chocolate fondant","https://www.bbcgoodfood.com/recipes/next-level-chocolate-fondant","Next level chocolate fondant","",""
"1614352888-5687","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/2","Slow cooker pork casserole","https://www.bbcgoodfood.com/recipes/slow-cooker-pork-casserole","Slow cooker pork casserole","",""
"1614352428-5526","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Cottage pie","https://www.bbcgoodfood.com/recipes/cottage-pie","","[{""ingredients"":""3 tbsp olive oil""},{""ingredients"":""1 ¼kg beef mince""},{""ingredients"":""2 onions, finely chopped""},{""ingredients"":""3 carrots, chopped""},{""ingredients"":""3 celery sticks, chopped""},{""ingredients"":""2 garlic cloves, finely chopped""},{""ingredients"":""3 tbsp plain flour""},{""ingredients"":""1 tbsp tomato purée""},{""ingredients"":""large glass red wine (optional)""},{""ingredients"":""850ml beef stock""},{""ingredients"":""4 tbsp Worcestershire sauce""},{""ingredients"":""few thyme sprigs""},{""ingredients"":""2 bay leaves""},{""ingredients"":""1.8kg potatoes, chopped""},{""ingredients"":""225ml milk""},{""ingredients"":""25g butter""},{""ingredients"":""200g strong cheddar, grated""},{""ingredients"":""freshly grated  nutmeg""}]","[{""method"":""STEP 1""},{""method"":""Heat 1 tbsp olive oil in a large saucepan and fry 1¼ kg beef mince until browned – you may need to do this in batches. Set aside as it browns.""},{""method"":""STEP 2""},{""method"":""Put the other 2 tbsp olive oil into the pan, add 2 finely chopped onions, 3 chopped carrots and 3 chopped celery sticks and cook on a gentle heat until soft, about 20 mins.""},{""method"":""STEP 3""},{""method"":""Add 2 finely chopped garlic cloves, 3 tbsp plain flour and 1 tbsp tomato purée, increase the heat and cook for a few mins, then return the beef to the pan.""},{""method"":""STEP 4""},{""method"":""Pour over a large glass of red wine, if using, and boil to reduce it slightly before adding the 850ml beef stock, 4 tbsp Worcestershire sauce, a few thyme sprigs and 2 bay leaves.""},{""method"":""STEP 5""},{""method"":""Bring to a simmer and cook, uncovered, for 45 mins. By this time the gravy should be thick and coating the meat. Check after about 30 mins – if a lot of liquid remains, increase the heat slightly to reduce the gravy a little. Season well, then discard the bay leaves and thyme stalks.""},{""method"":""STEP 6""},{""method"":""Meanwhile, make the mash. In a large saucepan, cover the 1.8kg potatoes which you've peeled and chopped, in salted cold water, bring to the boil and simmer until tender.""},{""method"":""STEP 7""},{""method"":""Drain well, then allow to steam-dry for a few mins. Mash well with the 225ml milk, 25g butter, and three-quarters of the 200g strong cheddar cheese, then season with freshly grated nutmeg and some salt and pepper.""},{""method"":""STEP 8""},{""method"":""Spoon the meat into 2 ovenproof dishes. Pipe or spoon on the mash to cover. Sprinkle on the remaining cheese.""},{""method"":""STEP 9""},{""method"":""If eating straight away, heat oven to 220C/200C fan/gas 7 and cook for 25-30 mins, or until the topping is golden.""},{""method"":""STEP 10""},{""method"":""If you want to use a slow cooker, brown your mince in batches then tip into your slow cooker and stir in the vegetables, flour, purée, wine, stock, Worcestershire sauce and herbs with some seasoning. Cover and cook on High for 4-5 hours. Make the mash following the previous steps, and then oven cook in the same way to finish.""}]"
"1614352523-5553","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","","","Bangers and mash with onion gravy","https://www.bbcgoodfood.com/recipes/bangers-n-mash-with-onion-gravy","Bangers and mash with onion gravy","",""
"1614352576-5574","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 4","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/4","Bean & sausage hotpot","https://www.bbcgoodfood.com/recipes/bean-sausage-hotpot","","[{""ingredients"":""8 large sausages (course-cut ones like Toulouse or Cumberland are ideal)""},{""ingredients"":""¼ quantity tomato sauce (see 'Goes well with')""},{""ingredients"":""3 x 400g/14oz cans butter beans""},{""ingredients"":""1 tbsp black treacle or muscovado sugar""},{""ingredients"":""1 tsp English mustard""}]","[{""method"":""STEP 1""},{""method"":""In a large casserole, fry the sausages until brown all over – about 10 mins.""},{""method"":""STEP 2""},{""method"":""Add the tomato sauce, stirring well, then stir in the beans, treacle or sugar and mustard. Bring to the simmer, cover and cook for 30 mins. Great served with crusty bread or rice.""}]"
"1614352786-5649","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/2","Next level fish pie","https://www.bbcgoodfood.com/recipes/next-level-fish-pie","Next level fish pie","",""
"1614352829-5668","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/comfort-food-recipes/2","One-pot sausage casserole with garlic breadcrumbs","https://www.bbcgoodfood.com/recipes/one-pot-sausage-casserole-with-garlic-breadcrumbs","","[{""ingredients"":""3 tbsp olive oil, plus an extra drizzle (optional)""},{""ingredients"":""8 large pork sausages""},{""ingredients"":""1 onion, finely sliced""},{""ingredients"":""sprinkle of golden caster sugar""},{""ingredients"":""1 tbsp red wine vinegar""},{""ingredients"":""1 tbsp tomato purée""},{""ingredients"":""½ tsp smoked paprika""},{""ingredients"":""400g can chopped tomatoes""},{""ingredients"":""100ml red wine""},{""ingredients"":""2 bay leaves""},{""ingredients"":""400g can butter beans, drained but not rinsed""},{""ingredients"":""50g fresh breadcrumbs""},{""ingredients"":""2 garlic cloves, finely grated""},{""ingredients"":""handful of parsley leaves, roughly chopped""}]","[{""method"":""STEP 1""},{""method"":""Heat the oven to 220C/200C fan/gas 7. Heat 1 tbsp of the oil in a shallow ovenproof casserole over a medium heat and gently fry the sausages for 5-8 mins, or until brown on all sides. Transfer to a plate using tongs. Tip the onions into the pan and fry for 5-8 mins until beginning to turn golden. Drizzle in a little more oil if the onions start to stick. Sprinkle in the sugar and cook for a minute before stirring in the vinegar, tomato purée and paprika to form a paste. Tip in the tomatoes, then pour the wine into the tomato can, swish it round, and add to the pan. Stir in the bay leaves and beans, then arrange the sausages on top so they’re half-submerged in the sauce but still a little exposed.""},{""method"":""STEP 2""},{""method"":""Bring the mixture to a simmer, then bake in the oven for 20 mins. Meanwhile, make the topping. Mix the breadcrumbs with the garlic and parsley, then season and stir in 1 tbsp oil. Scatter the topping over the casserole, then drizzle with the remaining 1 tbsp oil and bake for 10 mins more until the breadcrumbs are golden and crisp. Leave to stand for a few minutes, then take to the table and serve from the dish.""}]"
