web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614355696-6398","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Salted caramel rum hot chocolate","https://www.bbcgoodfood.com/recipes/salted-caramel-rum-hot-chocolate","","[{""ingredients"":""25ml dark rum""},{""ingredients"":""2 tsp dulce de leche or thick caramel""},{""ingredients"":""150ml whole milk""},{""ingredients"":""50g milk chocolate , chopped""}]","[{""method"":""STEP 1""},{""method"":""In a small bowl, mix together the rum and the dulce de leche until smooth then set aside.""},{""method"":""STEP 2""},{""method"":""Warm the milk in a saucepan over a medium heat until simmering. Remove from the heat and add the chocolate and stir until melted. Pop the pan back on the heat until warm then add the rum mixture and a pinch of flaky sea salt. Pour into a mug and serve.""}]"
"1614355657-6383","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Midnight mint hot chocolate","https://www.bbcgoodfood.com/recipes/midnight-mint-hot-chocolate","Midnight mint hot chocolate","",""
"1614355680-6391","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Snow globe hot chocolate","https://www.bbcgoodfood.com/recipes/snow-globe-hot-chocolate","Snow globe hot chocolate","",""
"1614355701-6400","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Peppermint hot chocolate","https://www.bbcgoodfood.com/recipes/peppermint-hot-chocolate","","[{""ingredients"":""200g bar plain chocolate , broken into chunks""},{""ingredients"":""600ml milk""},{""ingredients"":""150ml pot single or double cream""},{""ingredients"":""sugar , to taste""},{""ingredients"":""6 peppermint candy canes, to serve""}]","[{""method"":""STEP 1""},{""method"":""Put the chocolate in a pan with the milk. Gently heat, stirring until all the chocolate has melted. Continue heating until the milk is steaming, then remove from the heat and stir in the cream.""},{""method"":""STEP 2""},{""method"":""Divide the hot chocolate between 6 mugs, add sugar to taste and hang a candy cane on the edge of each. Pass the mugs round and let everyone stir their hot chocolate with their candy cane – letting as much of the sweet peppermint dissolve as they fancy.""}]"
"1614355643-6378","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Spiced hot choc","https://www.bbcgoodfood.com/recipes/spiced-hot-choc","","[{""ingredients"":""skimmed milk""},{""ingredients"":""1-2 squares of very dark chocolate""},{""ingredients"":""a pinch of cinnamon""},{""ingredients"":""a dribble of honey""},{""ingredients"":""a low-fat oaty biscuit (optional)""}]","[{""method"":""STEP 1""},{""method"":""Fill a mug with skimmed milk. Add 1-2 squares of very dark chocolate, a pinch of cinnamon, a dribble of honey and heat in the microwave. Add a low-fat oaty biscuit if you like.""}]"
"1614355647-6379","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Unicorn hot chocolate","https://www.bbcgoodfood.com/recipes/unicorn-hot-chocolate","Unicorn hot chocolate","",""
"1614355667-6387","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Hazelnut cream hot chocolate","https://www.bbcgoodfood.com/recipes/hazelnut-cream-hot-chocolate","Hazelnut cream hot chocolate","",""
"1614355675-6389","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Coconut hot chocolate","https://www.bbcgoodfood.com/recipes/coconut-hot-chocolate","Coconut hot chocolate","",""
"1614355657-6384","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Midnight mint hot chocolate","https://www.bbcgoodfood.com/recipes/midnight-mint-hot-chocolate","","[{""ingredients"":""50ml double cream""},{""ingredients"":""1 tsp icing sugar""},{""ingredients"":""few drops  peppermint extract""},{""ingredients"":""150ml whole milk""},{""ingredients"":""50g dark chocolate , chopped""},{""ingredients"":""25ml crème de menthe""},{""ingredients"":""dark chocolate curls or sprinkles""}]","[{""method"":""STEP 1""},{""method"":""Whip the cream in a small bowl then stir in the icing sugar and a few drops of peppermint extract. Place in the fridge until needed.""},{""method"":""STEP 2""},{""method"":""Pour the milk into a saucepan and heat gently until simmering, stirring frequently. Take off the heat then add the chocolate. Stir until the chocolate has completely melted and the mixture is smooth. Return to the heat until warm then add the crème de menthe and pour into a mug.""},{""method"":""STEP 3""},{""method"":""Top with a dollop of the whipped mint cream and chocolate curls or sprinkles just before serving.""}]"
"1614355667-6388","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Hazelnut cream hot chocolate","https://www.bbcgoodfood.com/recipes/hazelnut-cream-hot-chocolate","","[{""ingredients"":""50ml double cream""},{""ingredients"":""1 tsp chocolate hazelnut spread (we used Nutella)""},{""ingredients"":""150ml whole milk""},{""ingredients"":""25g milk chocolate , chopped""},{""ingredients"":""25ml hazelnut liqueur (we used Frangelico)""},{""ingredients"":""1 tsp chopped hazelnuts , toasted""}]","[{""method"":""STEP 1""},{""method"":""Whip the cream until thick and billowy then fold in the chocolate hazelnut spread. Only stir once or twice, you want a marbled effect.""},{""method"":""STEP 2""},{""method"":""In a small saucepan over a medium heat warm the milk until simmering. Take off the heat then add the chocolate. Let it melt, stirring frequently until smooth. Return to the heat until warm then add the hazelnut liqueur.""},{""method"":""STEP 3""},{""method"":""Pour the hot chocolate into a mug and add the whipped cream mixture. Sprinkle the top with the toasted hazelnuts and enjoy.""}]"
"1614355715-6405","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Triple choc hot chocolate","https://www.bbcgoodfood.com/recipes/triple-choc-hot-chocolate","Triple choc hot chocolate","",""
"1614355720-6407","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Homemade hot chocolate","https://www.bbcgoodfood.com/recipes/homemade-hot-chocolate","Homemade hot chocolate","",""
"1614355701-6399","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Peppermint hot chocolate","https://www.bbcgoodfood.com/recipes/peppermint-hot-chocolate","Peppermint hot chocolate","",""
"1614355661-6386","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Hot chocolate stirrers","https://www.bbcgoodfood.com/recipes/hot-chocolate-stirrers","","[{""ingredients"":""sunflower oil, for greasing""},{""ingredients"":""300g dark, milk or white chocolate (or a mixture), broken into squares""},{""ingredients"":""selection of chocolate buttons, hundreds and thousands, mini fudge pieces or chopped peppermint candy canes""}]","[{""method"":""STEP 1""},{""method"":""You will need:\n6 cupcake cases, pencil, pastry brush, 6 empty 47g fromage frais pots (washed and dried), 6 wooden lolly sticks, cellophane and string or ribbon for wrapping, 6 gift tags\nPush a small hole in the middle of the cupcake cases with a pencil and put aside for later.""},{""method"":""STEP 2""},{""method"":""Dip the pastry brush in the sunflower oil and paint a very thin layer of oil over the insides of the fromage frais pots.""},{""method"":""STEP 3""},{""method"":""Put the chocolate in a bowl and heat in the microwave in 30-sec bursts until runny, stirring after each blast. Or melt it in a heatproof bowl set over a pan of simmering water (get an adult to help you). If you’re using different types of chocolate, you should melt them separately.""},{""method"":""STEP 4""},{""method"":""Carefully pour the melted chocolate into the pots. Put a lolly stick in the middle of each and sprinkle your chosen decorations around it.""},{""method"":""STEP 5""},{""method"":""Sit a cake case on top of each pot so that it covers the chocolate and the stick pokes through the hole. Put them in the fridge to set overnight.""},{""method"":""STEP 6""},{""method"":""The next day, carefully pull the chocolates out of the pots and throw away the paper cases. Wrap each in cellophane tied with string and write a tag to read: ‘Simply stir into hot milk.’""}]"
"1614355690-6396","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Easter hot chocolate","https://www.bbcgoodfood.com/recipes/easter-hot-chocolate","","[{""ingredients"":""200ml  milk""},{""ingredients"":""½ tbsp  cocoa powder""},{""ingredients"":""100g hollow  chocolate egg  (milk or dark), broken into small pieces""},{""ingredients"":""2 tbsp whipped or  squirty cream""},{""ingredients"":""25g  mini chocolate eggs, sugar-coated chocolate buttons or beans, or more chocolate egg, broken into small pieces""},{""ingredients"":""1 tbsp  mini marshmallows""}]","[{""method"":""STEP 1""},{""method"":""Pour boiling water from the kettle into a heatproof mug to warm it up. Heat the milk and cocoa in a small pan, or in blasts in the microwave, until steaming. Discard the hot water in the mug, and tip in the chocolate egg pieces. Pour over the hot milk. Stir for 30 seconds or until the chocolate has melted. Top with the cream, sprinkle over the mini eggs or broken egg pieces and marshmallows to serve.""}]"
"1614355647-6380","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Unicorn hot chocolate","https://www.bbcgoodfood.com/recipes/unicorn-hot-chocolate","","[{""ingredients"":""300ml whole milk""},{""ingredients"":""50g white chocolate , chopped""},{""ingredients"":""pink food colouring gel""},{""ingredients"":""100ml double cream""},{""ingredients"":""food colouring gel (optional)""},{""ingredients"":""your choice of coloured sweets and/or hundreds and thousands""}]","[{""method"":""STEP 1""},{""method"":""Whip up the double cream (if using) until it just holds its shape – it should be the consistency of crème fraîche. Then, if you like, stain the inside of a disposable piping bag with different gel food colourings using a skewer to drag a tiny streak of colour from the bottom of the bag to the top.""},{""method"":""STEP 2""},{""method"":""To make the hot chocolate pour the milk into a small pan and heat until simmering, stirring to stop it scorching. Take the pan off the heat and add the white chocolate then stir until the chocolate has fully melted. Add food colouring to turn the mixture pastel pink then pour into 2 mugs or heatproof glasses.""},{""method"":""STEP 3""},{""method"":""To decorate fill the prepared piping bag with the whipped cream then snip off the end to create a wide tip. Pipe mounds of the cream on top of the hot chocolate and scatter over sprinkles and coloured sweets if you like.""}]"
"1614355680-6392","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Snow globe hot chocolate","https://www.bbcgoodfood.com/recipes/snow-globe-hot-chocolate","","[{""ingredients"":""3 large white marshmallows""},{""ingredients"":""icing pens, in black and orange""},{""ingredients"":""1 giant chocolate button""},{""ingredients"":""1 chocolate - a mini Reese's peanut butter cup or other domed chocolate is perfect""},{""ingredients"":""2 tbsp cocoa powder""},{""ingredients"":""2 tbsp Horlicks powder""},{""ingredients"":""handful mini white marshmallows""},{""ingredients"":""1 cookie (small enough to fit in a jam jar)""},{""ingredients"":""3 strawberries laces""},{""ingredients"":""1 cocktail stick""},{""ingredients"":""1 large jam jar""},{""ingredients"":""ribbon and gift tag""}]","[{""method"":""STEP 1""},{""method"":""First make the marshmallow snowman. Skewer the marshmallows together with a cocktail stick - cut off any of the stick that protrudes from the top. Use a little of the icing pen to stick a chocolate button and peanut butter cup to the top of each marshmallow stack, then draw on a face and 3 dots for buttons. Plait 3 strawberry laces and tie around the neck for a scarf. Stick the snowman to a cookie with a little more icing, then set aside to dry for a few mins.""},{""method"":""STEP 2""},{""method"":""Mix the cocoa and Horlicks together in the bottom of your jar. Put the snowman on top, then scatter around the mini marshmallows. Screw on the lid, tie with a ribbon and a gift tag with the following instructions: Warm 300ml milk in a pan. Remove the snowman from the jar and add the milk. Stir until smooth and chocolatey, then enjoy, with your marshmallow snowman for dunking.""}]"
"1614355661-6385","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Hot chocolate stirrers","https://www.bbcgoodfood.com/recipes/hot-chocolate-stirrers","Hot chocolate stirrers","",""
"1614355710-6403","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","White hot chocolate","https://www.bbcgoodfood.com/recipes/white-hot-chocolate","White hot chocolate","",""
"1614355715-6406","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Triple choc hot chocolate","https://www.bbcgoodfood.com/recipes/triple-choc-hot-chocolate","","[{""ingredients"":""50ml double cream""},{""ingredients"":""150ml whole milk""},{""ingredients"":""50g chopped milk chocolate""},{""ingredients"":""25g chopped dark chocolate""},{""ingredients"":""few  mini white chocolate buttons""}]","[{""method"":""STEP 1""},{""method"":""Whip the double cream until it holds its shape then set aside until needed.""},{""method"":""STEP 2""},{""method"":""Put the milk in a small saucepan and heat gently until simmering. Add the milk chocolate and dark chocolate, then stir until melted. Pour into a mug and top with a dollop of the double cream and scatter over a few mini white chocolate buttons to decorate.""}]"
"1614355638-6376","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Hot chocolate set","https://www.bbcgoodfood.com/recipes/hot-chocolate-set","","[{""ingredients"":""sunflower oil , for greasing""},{""ingredients"":""50g milk chocolate , chopped""},{""ingredients"":""100g dark chocolate , chopped""},{""ingredients"":""flaky sea salt""},{""ingredients"":""4 cinnamon sticks""},{""ingredients"":""4 empty 47g fromage frais pots , washed and dried""},{""ingredients"":""4 muffin cases""},{""ingredients"":""cellophane and twine or string , for wrapping""},{""ingredients"":""4 mugs""},{""ingredients"":""gift tags and pen, for labelling""}]","[{""method"":""STEP 1""},{""method"":""Very lightly grease the fromage frais pots with oil and set aside until needed.""},{""method"":""STEP 2""},{""method"":""Melt the milk chocolate in a bowl set over a pan of just-simmering water, stirring occasionally, then divide between the prepared pots. Place in the fridge or a cold place for around 30 mins or until set.""},{""method"":""STEP 3""},{""method"":""Once the milk chocolate layer is firm, melt the dark chocolate in a bowl as before, then pour it over the milk chocolate. Leave the pots to set for 15 mins, then sprinkle a pinch of flaky sea salt onto each.""},{""method"":""STEP 4""},{""method"":""Cut a hole in the bottom of each paper cake case and push a cinnamon stick through. Push the end of the stick into the middle of each pot so that the paper case is upside down – it will help to hold the cinnamon stick in place while it sets.""},{""method"":""STEP 5""},{""method"":""Leave to set overnight, then turn out and discard the pot and paper case. Wrap each in cellophane tied with twine. Tie each stick to a mug, or simply place inside the mug, and write a tag to read ‘Just add hot milk’.""}]"
"1614355685-6394","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Slow-cooker hot chocolate","https://www.bbcgoodfood.com/recipes/slow-cooker-hot-chocolate","","[{""ingredients"":""1l milk""},{""ingredients"":""300ml double cream""},{""ingredients"":""200g dark chocolate, chopped""},{""ingredients"":""100g milk chocolate, chopped""},{""ingredients"":""scorched marshmallows, to serve""},{""ingredients"":""softly  whipped cream, to serve""},{""ingredients"":""grated  chocolate, to serve""}]","[{""method"":""STEP 1""},{""method"":""Pour the milk and double cream into the slow cooker. Add the dark chocolate and milk chocolate, then cover and cook on low for 2 hrs, stirring halfway through cooking.""},{""method"":""STEP 2""},{""method"":""Remove the lid and stir again, then continue to cook for a further 15-20 mins. Ladle into mugs and top with the marshmallows, dollops of cream and grated chocolate.""}]"
"1614355696-6397","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Salted caramel rum hot chocolate","https://www.bbcgoodfood.com/recipes/salted-caramel-rum-hot-chocolate","Salted caramel rum hot chocolate","",""
"1614355685-6393","https://www.bbcgoodfood.com/recipes/collection/hot-chocolate-recipes","","","Slow-cooker hot chocolate","https://www.bbcgoodfood.com/recipes/slow-cooker-hot-chocolate","Slow-cooker hot chocolate","",""
