web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614353335-5826","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Honey-mustard chicken pasta","https://www.bbcgoodfood.com/recipes/honey-mustard-chicken-pasta","","[{""ingredients"":""300g farfalle or other pasta shape""},{""ingredients"":""3 tbsp reduced-fat mayonnaise (use full-fat if you prefer)""},{""ingredients"":""1 heaped tsp wholegrain mustard""},{""ingredients"":""1 tsp clear honey""},{""ingredients"":""300g cooked chicken , torn into rough pieces""},{""ingredients"":""4 spring onions , thinly sliced (or use ½ red onion, thinly sliced)""},{""ingredients"":""small bunch basil , leaves roughly torn""},{""ingredients"":""4 tomatoes , quartered, then each chunk halved""}]","[{""method"":""STEP 1""},{""method"":""Boil the pasta, then cool under running water. Mix the mayo, mustard and honey in a large bowl and loosen with a little water to make a dressing the consistency of double cream. Add the pasta, chicken, onions, basil and tomatoes, season to taste, then gently mix together.""}]"
"1614353426-5860","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes/2","Smoked salmon carbonara","https://www.bbcgoodfood.com/recipes/smoked-salmon-carbonara","","[{""ingredients"":""200g quick-cook spaghetti""},{""ingredients"":""1 tsp butter""},{""ingredients"":""1 garlic clove , crushed""},{""ingredients"":""150ml double cream""},{""ingredients"":""2 eggs , beaten""},{""ingredients"":""3 tbsp freshly grated parmesan""},{""ingredients"":""120g pack smoked salmon trimmings""},{""ingredients"":""½ small bunch chives , snipped""}]","[{""method"":""STEP 1""},{""method"":""Cook the spaghetti. Meanwhile, melt the butter in a small pan, add the garlic and gently sizzle for 1 min. Remove from the heat.""},{""method"":""STEP 2""},{""method"":""Lightly beat the cream, eggs, softened garlic and half the Parmesan in a bowl. Stir in the smoked salmon trimmings.""},{""method"":""STEP 3""},{""method"":""Drain the pasta well and return to the pan. Add the salmon mixture and the chives, then toss well so the heat from the pasta lightly thickens the sauce. Serve scattered with the remaining Parmesan and plenty of black pepper.""}]"
"1614353283-5804","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Chicken soup","https://www.bbcgoodfood.com/recipes/roast-chicken-soup","","[{""ingredients"":""1 tbsp olive oil""},{""ingredients"":""2 onions, chopped""},{""ingredients"":""3 medium  carrots, chopped""},{""ingredients"":""1 tbsp  thyme leaves, roughly chopped""},{""ingredients"":""1.4l chicken stock""},{""ingredients"":""300g leftover roast chicken, shredded and skin removed""},{""ingredients"":""200g frozen peas""},{""ingredients"":""3 tbsp Greek yogurt""},{""ingredients"":""1  garlic clove, crushed""},{""ingredients"":""squeeze of lemon juice""},{""ingredients"":""cheese scone, to serve (see tips below)""}]","[{""method"":""STEP 1""},{""method"":""Heat the olive oil in a large heavy-based pan. Add the onions, carrots and thyme leaves, then gently fry for 15 mins.""},{""method"":""STEP 2""},{""method"":""Stir in 1.4l chicken stock, bring to a boil, cover, then simmer for 10 mins.""},{""method"":""STEP 3""},{""method"":""Add the leftover roast chicken, remove half the mixture, then purée with a stick blender. Tip back into the pan with the rest of the soup, the peas and seasoning, then simmer for 5 mins until hot through.""},{""method"":""STEP 4""},{""method"":""Mix the Greek yogurt, garlic and lemon juice together. Ladle the soup into bowls, swirl in the garlic yogurt, then serve.""},{""method"":""STEP 5""},{""method"":""If you want to use a slow cooker, gently fry the onions, carrots and thyme leaves for 15 mins, then tip them into the slow cooker with 1 litre stock. If you're using a chicken carcass, add it now. Cover and cook for 2-3 hours on High until the veg is tender. If you used a carcass, remove it now, shredding any remaining chicken from the bones. Stir back into the soup, or add the leftover roast chicken and frozen peas. Cook for 30 mins more. Remove half the mixture and purée with a stick blender, then serve as above.""}]"
"1614353441-5865","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes/2","Quick fried rice","https://www.bbcgoodfood.com/recipes/fast-fix-fried-rice","Quick fried rice","",""
"1614353306-5814","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Ham, leek & potato pie","https://www.bbcgoodfood.com/recipes/ham-leek-potato-pie","","[{""ingredients"":""2 tbsp butter""},{""ingredients"":""1 large onion, finely chopped""},{""ingredients"":""3 leeks, finely sliced""},{""ingredients"":""2 large potatoes, cut into small cubes""},{""ingredients"":""2 tbsp plain flour, plus extra for dusting""},{""ingredients"":""300ml chicken or ham stock""},{""ingredients"":""100ml pot crème fraîche (or use leftover double cream)""},{""ingredients"":""2 tsp wholegrain mustard""},{""ingredients"":""200g cooked ham, shredded""},{""ingredients"":""4 bay leaves, optional""},{""ingredients"":""375g pack puff pastry""},{""ingredients"":""1 egg, beaten, to glaze (or use milk)""}]","[{""method"":""STEP 1""},{""method"":""Heat a large frying pan, melt the butter, then add the onion and leeks. Cover, then very gently cook for 15 mins until soft. Add the potatoes after 5 mins cooking.""},{""method"":""STEP 2""},{""method"":""Stir in the flour, turn up the heat, then add the stock, stirring until the mix thickens a little. Take off the heat, then stir in the crème fraîche, mustard and ham. Season to taste, then cool, if you have time. Spoon the mix into a large pie dish, adding a couple of bay leaves. Heat oven to 220C/fan 200C/gas 7.""},{""method"":""STEP 3""},{""method"":""Roll out the pastry on a floured surface to the thickness of a £1 coin. Cut a pastry strip the same width as the lip of the dish, wet the edge of the dish with egg, then fix the strip around it. Brush the top with egg, then lay over the remaining pastry.""},{""method"":""STEP 4""},{""method"":""Trim pastry to the edge of the dish, then ruffle the cut edges with the knife blade to help the layers rise. Cut a few slits to let the steam escape, decorate with bay leaves, if you like, then brush all over the top with egg. Can be done up to a day ahead, keep chilled. Bake for 30 mins until risen.""}]"
"1614353340-5828","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Leftover lamb & potato pie","https://www.bbcgoodfood.com/recipes/leftover-lamb-potato-pie","","[{""ingredients"":""leftover  lamb , about 200g-300g/7oz-11oz""},{""ingredients"":""100g leftover gravy , if you have any, or a splash of lamb stock""},{""ingredients"":""leftover potatoes , about 250g/9oz""},{""ingredients"":""50g cheese , grated""},{""ingredients"":""2 tbsp breadcrumb , with mixed herbs""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 200C/180C fan/gas 6. Carve all leftover lamb off the bone, roughly chop and place in an ovenproof dish, or 2 individual pie dishes. Pour over some gravy, or if there’s none left, just a bit of stock to moisten. Crumble the leftover potatoes over, then scatter with cheese and any leftover herb crumbs. Bake in the oven for 30 mins until golden on top and bubbling around the edge. If you’ve got any greens leftover, then quickly stir-fry to reheat and serve alongside.""}]"
"1614353367-5837","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Prawn & cod cakes","https://www.bbcgoodfood.com/recipes/prawn-cod-cakes","Prawn & cod cakes","",""
"1614353312-5816","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Barney’s Monday night rice","https://www.bbcgoodfood.com/recipes/barneys-monday-night-rice","","[{""ingredients"":""2 tbsp  vegetable oil""},{""ingredients"":""1 egg , beaten with about 2 tbsp water""},{""ingredients"":""1 onion , chopped""},{""ingredients"":""2 garlic cloves , crushed""},{""ingredients"":""1 heaped tbsp curry powder""},{""ingredients"":""2 tbsp  tomato ketchup""},{""ingredients"":""a large handful of frozen  peas   (about 85g/3oz)""},{""ingredients"":""250g leftover cold cooked  rice  (any type) or a 250g pouch of ready cooked rice""},{""ingredients"":""175g cooked chicken or  pork , shredded into strips""},{""ingredients"":""a good splash of  soy sauce""}]","[{""method"":""STEP 1""},{""method"":""Heat half the oil in a large non-stick frying pan over a highish heat. Pour in the beaten egg, swoosh it around the pan and leave it to set for a minute. Flip it over like a pancake and let it cook for a minute more on the otherside, then tip it out flat on to a plate.""},{""method"":""STEP 2""},{""method"":""Heat the remaining oil in the same pan. Tip in the onion and sizzle for 3-4 minutes until it’s starting to brown, then stir in the garlic, curry powder and ketchup. Add the peas and cook for a minute or two until they start to defrost. Tip in the rice, cooked meat and a glass of water (100ml/31⁄2fl oz) and cook over a medium heat for 5-6 minutes, stirring as you go, until everything’s piping hot and the rice has taken on the colour of the curry powder.""},{""method"":""STEP 3""},{""method"":""While your rice is frying, shred the omelette into long strips. Toss the omelette and soy sauce through the rice and cook for a moment more. Scoop the rice on to plates straight from the pan and serve with extra soy sauce for sprinkling over.""}]"
"1614353384-5844","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Four & twenty chicken & ham pie","https://www.bbcgoodfood.com/recipes/four-twenty-chicken-ham-pie","","[{""ingredients"":""1 large onion , chopped""},{""ingredients"":""1 tbsp butter , plus extra for greasing""},{""ingredients"":""1 tbsp chopped  sage""},{""ingredients"":""1 tsp ground mace""},{""ingredients"":""300g boneless, skinless  chicken thigh (about 3)""},{""ingredients"":""1kg cooked  ham , trimmed of fat and thickly sliced""},{""ingredients"":""50g shelled pistachio""},{""ingredients"":""50g cranberry (fresh or frozen)""},{""ingredients"":""50g dried apricot , diced""},{""ingredients"":""3 tbsp chopped parsley""},{""ingredients"":""good grating  nutmeg""},{""ingredients"":""700g skinless  chicken breast , halved to thin""},{""ingredients"":""chutney and  salad to serve, (optional)""},{""ingredients"":""375g plain white flour""},{""ingredients"":""375g strong  white flour""},{""ingredients"":""140g butter""},{""ingredients"":""175g lard""},{""ingredients"":""1 egg , beaten""},{""ingredients"":""3 gelatine leaves""},{""ingredients"":""500ml strong chicken stock , heated""}]","[{""method"":""STEP 1""},{""method"":""Soften the onion in the butter with the sage and mace. Cool for a few mins while you whizz the chicken thighs and 300g of the ham in a food processor until minced. Scrape into a large bowl and stir in the softened onion, pistachios, cranberries, apricots and parsley. Season with nutmeg, lots of black pepper and some salt.""},{""method"":""STEP 2""},{""method"":""Grease a deep, 20cm round springform or loose-bottomed tin, then line with baking parchment. To make the pastry, mix together the flours and 2 tsp salt in a large bowl, then make a well in the centre. Put the butter and lard into a small pan with 200ml water and very gently melt. Once melted, turn up the heat and when just bubbling, pour into the well and stir with a wooden spoon to a dough – don’t worry if some powdery bits remain.""},{""method"":""STEP 3""},{""method"":""Once cool enough to handle, knead in the bowl until the dough comes together, then tip onto your work surface. Set aside a third, wrapped in a clean tea towel to keep it as warm and pliable as possible, while you quickly roll the remaining dough into a large circle – big enough to line the tin with a little overhanging.""},{""method"":""STEP 4""},{""method"":""Ease the circle into the tin, pressing evenly into the corners and side – you can be rough with it. Evenly cover the base with half the remaining sliced ham, followed by half the chicken breasts and half the mince mixture, pressing firmly to pack. Repeat with the remaining ham and chicken, then a rounded dome of mince. Put a pie funnel, if you have one, on the top.""},{""method"":""STEP 5""},{""method"":""Roll the reserved dough to a circle large enough to easily cover the pie, cutting out a hole (if using a pie funnel). Brush the edge of the pie with some beaten egg and top with the pastry lid. Press to seal the edges before trimming the excess. Crimp the edges between your thumb and forefinger to seal thoroughly, then make a small hole in the middle to let steam escape (if not using a pie funnel). Brush the top of the pie with more beaten egg.""},{""method"":""STEP 6""},{""method"":""Heat oven to 200C/180 fan/gas 6. Bake the pie for 1 hr. Very, very carefully remove the pie from its tin, brush the top and side with more egg and bake for another 30 mins until browned and crisp. Leave to cool completely before chilling.""},{""method"":""STEP 7""},{""method"":""To make the jelly, soak the gelatine in cold water for 5-10 mins until soft. Squeeze out any excess water from the gelatine, then dissolve in the hot stock. Once cooled, carefully pour into your chilled pie through the small hole, using a funnel, until full – you may not need all the stock. Chill the pie for a few hrs. Serve with chutney and salad, if you like.""}]"
"1614353431-5861","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes/2","Bubble & squeak","https://www.bbcgoodfood.com/recipes/bubble-squeak","Bubble & squeak","",""
"1614353331-5823","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Cherry tomato & ham bread & butter bake","https://www.bbcgoodfood.com/recipes/cherry-tomato-ham-bread-butter-bake","Cherry tomato & ham bread & butter bake","",""
"1614353301-5811","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Ham, cheese & mushroom turnovers","https://www.bbcgoodfood.com/recipes/ham-cheese-mushroom-turnovers","Ham, cheese & mushroom turnovers","",""
"1614353273-5800","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Leek, potato & ham flip-over pie","https://www.bbcgoodfood.com/recipes/leek-potato-ham-flip-over-pie","","[{""ingredients"":""400g leftover cooked  potato  (roasted or boiled – see step 1)""},{""ingredients"":""1 leek , finely sliced""},{""ingredients"":""2heaped tbsp horseradish  sauce""},{""ingredients"":""5heaped tbsp crème fraîche""},{""ingredients"":""100g cooked  ham , chopped into small pieces""},{""ingredients"":""pinch of dried  thyme""},{""ingredients"":""375g packet ready-rolled  puff pastry""},{""ingredients"":""1 tbsp milk""}]","[{""method"":""STEP 1""},{""method"":""To make the filling, preheat the oven to 220C/gas 7/fan 200C. Slice your potato leftovers as best you can, then blanch the leek in boiling water for 3 minutes and drain. If you don’t have any leftovers, peel, halve and thickly slice a baking potato, then boil for 8 minutes, adding the sliced leek for the last 3 minutes. Drain. In a large bowl, mix the potato, leek, horseradish sauce, crème fraîche, ham and thyme, mushing up the potato slightly, then season well.""},{""method"":""STEP 2""},{""method"":""To make the pie, unroll the pastry rectangle onto a baking sheet. Pile the filling along the length of one half of the pastry, leaving a small gap on the outside edge. Brush milk round the edges of the pastry. Fold the uncovered side over the filling, then press the pastry edges together well, using the prongs of a fork, to seal. Make a few 6cm diagonal slashes in the top. (The pie can now be frozen for up to a month.)""},{""method"":""STEP 3""},{""method"":""To bake the pie, brush the pie with the remaining milk and bake for 30 minutes until golden brown. Leave to relax for a couple of minutes then cut into slices and serve with a green salad.""}]"
"1614353306-5813","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","","","Ham, leek & potato pie","https://www.bbcgoodfood.com/recipes/ham-leek-potato-pie","Ham, leek & potato pie","",""
"1614353441-5866","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/leftovers-recipes/2","Quick fried rice","https://www.bbcgoodfood.com/recipes/fast-fix-fried-rice","","[{""ingredients"":""2 tsp oil""},{""ingredients"":""1  egg , beaten""},{""ingredients"":""2 rashers  bacon , chopped""},{""ingredients"":""175g mushrooms , sliced""},{""ingredients"":""200g  frozen  peas""},{""ingredients"":""1  garlic clove , crushed""},{""ingredients"":""small knob of  ginger , grated""},{""ingredients"":""2 tsp  dark  soy sauce , plus extra to serve""},{""ingredients"":""1 tsp sugar""},{""ingredients"":""250g  cooked  basmati rice""}]","[{""method"":""STEP 1""},{""method"":""Heat the oil in a frying pan, then tip in the egg. Leave to set for 30 secs-1 min, swirling every now and again, then tip it out and finely slice. Add the bacon and mushrooms to pan, then fry until golden, about 3 mins. Add the peas, garlic and ginger, then cook for 1 min.""},{""method"":""STEP 2""},{""method"":""Mix the soy sauce and sugar together. Turn up the heat, add the cooked rice to the pan, heat through, then splash in the sweet soy sauce. Stir through the egg and serve straight away, with more soy sauce if you like.""}]"
